frame,timestamp,acc x (m/s^2),acc y (m/s^2),acc z (m/s^2),gyro x (rad/s),gyro y (rad/s),gyro z (rad/s),x (Ground truth),y (Ground truth),z (Ground truth),yaw (Ground Truth),pitch (Ground Truth),roll (Ground Truth)
1057,34.74127273881459,0.0,-0.0,0.010000228881835938,-0.0,-0.0,-0.0,-94.67617797851562,-24.420961380004883,0.09412002563476562,-0.1592101752758026,-0.0,0.0
1058,34.75127273859107,0.0,-0.0,0.01007843017578125,-0.0,-0.0,-0.0,-94.67617797851562,-24.420961380004883,0.0902000442147255,-0.1592101752758026,-0.0,0.0
1059,34.76127273836755,0.0,-0.0,0.009688377380371094,-0.0,-0.0,-0.0,-94.67617797851562,-24.420961380004883,0.0853000208735466,-0.1592101752758026,-0.0,0.0
1060,34.771272738144035,0.0,-0.0,0.01007843017578125,-0.0,-0.0,-0.0,-94.67617797851562,-24.420961380004883,0.07942001521587372,-0.1592101752758026,-0.0,0.0
1061,34.78127273792052,0.0,-0.0,3.6186723709106445,7.5337698035582434e-06,3.885420483129565e-06,1.5783534012105485e-14,-94.67617797851562,-24.420961380004883,0.07292087376117706,-0.1592101752758026,-0.0,0.0
1062,34.791272737697,0.0,-0.0,15.62289047241211,4.382646238809684e-06,2.654831178006134e-06,2.3809693106002783e-10,-94.67617797851562,-24.420961380004883,0.06700301915407181,-0.1592101752758026,-0.0,0.0
1063,34.80127273747348,0.0,-0.0,14.684765815734863,3.29502040585794e-06,2.0807133296329994e-06,2.8366975435289987e-11,-94.67617797851562,-24.420961380004883,0.06157264485955238,-0.1592101752758026,-0.0,0.0
1064,34.811272737249965,-5.557476470130496e-05,0.019999923184514046,14.286523818969727,3.5083517104794737e-06,2.179416469516582e-06,-5.641376255027808e-11,-94.67617797851562,-24.42095947265625,0.05658992752432823,-0.1592101752758026,-0.0,0.0
1065,34.82127273702645,5.557476470130496e-05,-0.019999923184514046,13.921133041381836,1.4713452856085496e-06,1.910353148559807e-06,-5.415176640433117e-11,-94.67617797851562,-24.42095947265625,0.05201831832528114,-0.1592101752758026,-0.0,0.0
1066,34.83127273680293,0.0,-0.0,13.585039138793945,1.3596035159935127e-06,1.261455849999038e-06,-9.185446847581602e-11,-94.67617797851562,-24.42095947265625,0.04782421141862869,-0.1592101752758026,-0.0,0.0
1067,34.84127273657941,0.0,-0.0,13.276406288146973,2.2755223199055763e-06,9.443608064430009e-07,-1.0348166767926159e-11,-94.67617797851562,-24.42095947265625,0.04397674277424812,-0.1592101752758026,-0.0,0.0
1068,34.851272736355895,0.0,-0.0,12.992578506469727,5.895252002119378e-07,2.643926109158201e-07,-1.3895529171747967e-10,-94.67617797851562,-24.42095947265625,0.04044754058122635,-0.1592101752758026,-0.0,0.0
1069,34.86127273613238,0.0,-0.0,12.731719017028809,8.070955459515972e-07,9.781274457054678e-07,1.3315004654401719e-10,-94.67617797851562,-24.42095947265625,0.03721050173044205,-0.1592101752758026,-0.0,0.0
1070,34.87127273590886,0.0,-0.0,12.491680145263672,-7.045741057254418e-08,6.368272238432837e-07,2.674527266322002e-11,-94.67617797851562,-24.42095947265625,0.03424163907766342,-0.1592101752758026,-0.0,0.0
1071,34.88127273568534,0.0,-0.0,12.272050857543945,-5.189282603623724e-08,-6.4903545649031e-08,-6.068399255321211e-11,-94.67617797851562,-24.42095947265625,0.03151897341012955,-0.1592101752758026,-0.0,0.0
1072,34.891272735461826,0.0,-0.0,12.06943416595459,1.7427645389034296e-06,6.29039675459353e-07,7.597725920627241e-11,-94.67617797851562,-24.42095947265625,0.029022254049777985,-0.1592101752758026,-0.0,0.0
1073,34.90127273523831,0.0,-0.0,11.883652687072754,-4.373623241349378e-08,-7.150737246774952e-08,-3.231082068566593e-12,-94.67617797851562,-24.42095947265625,0.026732901111245155,-0.1592101752758026,-0.0,0.0
1074,34.91127273501479,0.0,-0.0,11.712793350219727,-2.1505568881252657e-08,-8.099295456531763e-08,-3.084682509424397e-11,-94.67617797851562,-24.42095947265625,0.024633826687932014,-0.1592101752758026,-0.0,0.0
1075,34.92127273479127,0.0,-0.0,11.555585861206055,-6.21513507326199e-08,-9.03884682657008e-08,-5.4971339980003364e-12,-94.67617797851562,-24.42095947265625,0.022709311917424202,-0.1592101752758026,-0.0,0.0
1076,34.931272734567756,0.0,-0.0,11.412187576293945,7.863091582294146e-07,2.481674243881571e-07,2.4501083453754013e-11,-94.67617797851562,-24.42095947265625,0.02094501443207264,-0.1592101752758026,-0.0,0.0
1077,34.94127273434424,0.0,-0.0,11.27978515625,-1.3669867371390865e-07,5.831211637996603e-07,3.948522064867177e-12,-94.67617797851562,-24.42095947265625,0.019327696412801743,-0.1592101752758026,-0.0,0.0
1078,34.95127273412072,0.0,-0.0,11.158124923706055,6.380822981100209e-08,-1.3231850459760608e-07,-6.631854787553237e-11,-94.67617797851562,-24.42095947265625,0.017845191061496735,-0.1592101752758026,-0.0,0.0
1079,34.961272733897204,0.0,-0.0,11.047109603881836,2.331020532153616e-08,-1.5025433697246626e-07,4.7241432987732423e-11,-94.67617797851562,-24.42095947265625,0.0164863970130682,-0.1592101752758026,-0.0,0.0
1080,34.971272733673686,0.0,-0.0,10.944111824035645,6.699414711874851e-07,1.9030861153623846e-07,7.7422651623138e-12,-94.67617797851562,-24.42095947265625,0.01524101197719574,-0.1592101752758026,-0.0,0.0
1081,34.98127273345017,0.0,-0.0,10.850263595581055,-2.3693063155860727e-07,-1.7690732079245208e-07,-9.139888845766109e-11,-94.67617797851562,-24.42095947265625,0.014099654741585255,-0.1592101752758026,-0.0,0.0
1082,34.99127273322665,0.0,-0.0,10.764433860778809,-2.8744577207362454e-07,-1.9904265968762047e-07,7.706023319453692e-12,-94.67617797851562,-24.42095947265625,0.013053741306066513,-0.1592101752758026,-0.0,0.0
1083,35.001272733003134,0.0,-0.0,10.684717178344727,-3.192539566043706e-07,-2.1833579921803903e-07,-1.1023279511412909e-11,-94.67617797851562,-24.42095947265625,0.012095298618078232,-0.1592101752758026,-0.0,0.0
1084,35.01127273277962,0.0,-0.0,10.612607955932617,-3.4580037322484714e-07,-2.3197679865916143e-07,-9.073609918974768e-12,-94.67617797851562,-24.42095947265625,0.011217117309570312,-0.1592101752758026,-0.0,0.0
1085,35.0212727325561,0.0,-0.0,10.545478820800781,-3.923069868960738e-07,4.551397694285697e-07,1.025383111752376e-10,-94.67617797851562,-24.42095947265625,0.010412482544779778,-0.1592101752758026,-0.0,0.0
1086,35.03127273233258,0.0,-0.0,10.484434127807617,-4.1657989413579344e-07,-2.5730963670866913e-07,-2.326647208228394e-11,-94.67617797851562,-24.42095947265625,0.009675292298197746,-0.1592101752758026,-0.0,0.0
1087,35.041272732109064,0.0,-0.0,10.428369522094727,1.3580914810518152e-06,4.3617950495900004e-07,2.84696433094922e-11,-94.67617797851562,-24.42095947265625,0.008999939076602459,-0.1592101752758026,-0.0,0.0
1088,35.05127273188555,0.0,-0.0,10.376855850219727,-1.0901324003498303e-06,7.55776241589956e-08,-8.764650116788175e-11,-94.67617797851562,-24.42095947265625,0.008381270803511143,-0.1592101752758026,-0.0,0.0
1089,35.06127273166203,0.0,-0.0,10.32956600189209,-4.4273312482800975e-07,-2.97349856737128e-07,-3.2032331648279566e-11,-94.67617797851562,-24.42095947265625,0.00781456008553505,-0.1592101752758026,-0.0,0.0
1090,35.07127273143851,0.0,-0.0,10.286455154418945,3.9886990066406725e-07,3.505299517314597e-08,7.5667000443147e-11,-94.67617797851562,-24.42095947265625,0.007295493967831135,-0.1592101752758026,-0.0,0.0
1091,35.081272731214995,0.0,-0.0,10.2464017868042,-5.200010946282418e-07,-3.2180543030335684e-07,3.1211699891287026e-11,-94.67617797851562,-24.42095947265625,0.0068200682289898396,-0.1592101752758026,-0.0,0.0
1092,35.09127273099148,0.0,-0.0,10.210161209106445,3.8679104363836814e-07,2.2339085248290758e-08,2.808287283273536e-11,-94.67617797851562,-24.42095947265625,0.006384658627212048,-0.1592101752758026,-0.0,0.0
1093,35.10127273076796,0.0,-0.0,10.176596641540527,3.909974282123585e-07,1.3887340166718332e-08,4.928235597390085e-11,-94.67617797851562,-24.42095947265625,0.005985908210277557,-0.1592101752758026,-0.0,0.0
1094,35.11127273054444,0.0,-0.0,10.146069526672363,4.1485799329166184e-07,4.4603827298317356e-09,-4.7761739008223e-11,-94.67617797851562,-24.42095947265625,0.005620765499770641,-0.1592101752758026,-0.0,0.0
1095,35.121272730320925,0.0,-0.0,10.117847442626953,-5.018232513975818e-07,3.384387810001499e-07,2.216477001937278e-12,-94.67617797851562,-24.42095947265625,0.005286407191306353,-0.1592101752758026,-0.0,0.0
1096,35.13127273009741,0.0,-0.0,10.091909408569336,-5.332613568498346e-07,-3.6697804262075806e-07,-2.8217567171751057e-11,-94.67617797851562,-24.42095947265625,0.004980239551514387,-0.1592101752758026,-0.0,0.0
1097,35.14127272987389,0.0,-0.0,10.068257331848145,3.555121566023445e-07,-3.462411157784118e-08,5.0955892283433e-11,-94.67617797851562,-24.42095947265625,0.004699897486716509,-0.1592101752758026,-0.0,0.0
1098,35.15127272965037,0.0,-0.0,10.046890258789062,-5.47375634596392e-07,3.0973080811236287e-07,3.58034574210464e-11,-94.67617797851562,-24.42095947265625,0.004443245008587837,-0.1592101752758026,-0.0,0.0
1099,35.161272729426855,0.0,-0.0,10.0266752243042,3.504100334339455e-07,-5.434267791315506e-08,-6.10713146720343e-11,-94.67617797851562,-24.42095947265625,0.004208259284496307,-0.1592101752758026,-0.0,0.0
1100,35.17127272920334,0.0,-0.0,10.008745193481445,1.219530190610385e-06,2.874644167150109e-07,4.4081752137437036e-11,-94.67617797851562,-24.42095947265625,0.0039931489154696465,-0.1592101752758026,-0.0,0.0
1101,35.18127272897982,0.0,-0.0,9.991960525512695,-5.504251703314367e-07,2.6973467015523056e-07,-5.787204049312322e-11,-94.67617797851562,-24.42095947265625,0.003796234028413892,-0.1592101752758026,-0.0,0.0
1102,35.1912727287563,0.0,-0.0,9.976704597473145,-5.744645363847667e-07,-4.5455013264472655e-07,-2.7404273295061898e-11,-94.67617797851562,-24.42095947265625,0.0036159895826131105,-0.1592101752758026,-0.0,0.0
