Generation,Solution,Fitness,Parameters,Fittest
0,"""111100011011111100011001""",2.0632400512695312,"(115.0, 1387.0, 31.0, 10.0)",Fittest
0,"""111100000011000111001001""",2.100701093673706,"(115.0, 688.0, 23.0, 8.0)",Elite
0,"""100111111000101001010101""",2.139158010482788,"(83.0, 1294.0, 29.0, 10.0)",Elite
0,"""101011010001011000111110""",4.373548984527588,"(88.0, 1089.0, 50.0, 17.0)",Population
0,"""111101011111110100001000""",2.311547040939331,"(117.0, 1496.0, 23.0, 8.0)",Population
0,"""101000011111100100110110""",4.67919921875,"(83.0, 1489.0, 46.0, 16.0)",Population
0,"""101101100101001110000011""",3.1893630027770996,"(92.0, 747.0, 20.0, 7.0)",Population
0,"""111100000011000111001001""",3.2269890308380127,"(115.0, 688.0, 23.0, 8.0)",Population
0,"""111011010001011000110010""",2.6588070392608643,"(113.0, 1089.0, 44.0, 15.0)",Population
0,"""110111110101001111110111""",3.2349050045013428,"(108.0, 1198.0, 46.0, 16.0)",Population
0,"""011110101100000010001110""",4.390330791473389,"(69.0, 939.0, 26.0, 9.0)",Population
0,"""111100011011111100011001""",2.391155958175659,"(115.0, 1387.0, 31.0, 10.0)",Population
0,"""101101101111100100110110""",4.267498016357422,"(92.0, 1038.0, 46.0, 16.0)",Population
0,"""101000010101001110000011""",3.611135959625244,"(83.0, 1198.0, 20.0, 7.0)",Population
0,"""100111111000101001010101""",2.3482370376586914,"(83.0, 1294.0, 29.0, 10.0)",Population
0,"""111101011011111100011001""",2.146605968475342,"(117.0, 1387.0, 31.0, 10.0)",Population
0,"""001101101111100100110110""",5.203750133514404,"(42.0, 1038.0, 46.0, 16.0)",Population
0,"""111100100011000111011001""",3.151395082473755,"(116.0, 688.0, 31.0, 10.0)",Population
0,"""100111111000101001010101""",2.662587881088257,"(83.0, 1294.0, 29.0, 10.0)",Population
0,"""010111111010110101000001""",4.735806941986084,"(58.0, 1355.0, 19.0, 6.0)",Population
0,"""111100000011000111001001""",2.2802820205688477,"(115.0, 688.0, 23.0, 8.0)",Population
0,"""110110101101000010001110""",3.0700180530548096,"(106.0, 967.0, 26.0, 9.0)",Population
0,"""100111111000101001010101""",2.828808069229126,"(83.0, 1294.0, 29.0, 10.0)",Population
0,"""011111110100001111110111""",5.2939019203186035,"(70.0, 1170.0, 46.0, 16.0)",Population
0,"""101001010101001110000011""",3.4327080249786377,"(85.0, 1198.0, 20.0, 7.0)",Population
0,"""111100000001000111001001""",3.138284921646118,"(115.0, 632.0, 23.0, 8.0)",Population
0,"""110110111011111001111011""",3.811147928237915,"(106.0, 1385.0, 48.0, 16.0)",Population
0,"""111100000011000111001000""",2.4120030403137207,"(115.0, 688.0, 23.0, 8.0)",Population
0,"""111011010101011000110110""",2.9039831161499023,"(113.0, 1202.0, 46.0, 16.0)",Population
0,"""101000010001001110000011""",4.002552032470703,"(83.0, 1085.0, 20.0, 7.0)",Population
0,"""100100111111011000110100""",4.087234973907471,"(78.0, 1483.0, 45.0, 15.0)",Population
1,"""111100011011111100011001""",2.0632400512695312,"(115.0, 1387.0, 31.0, 10.0)",Fittest
1,"""111100000011000111001001""",2.100701093673706,"(115.0, 688.0, 23.0, 8.0)",Elite
1,"""100111111000101001010101""",2.139158010482788,"(83.0, 1294.0, 29.0, 10.0)",Elite
1,"""111100010011001100001000""",2.4504799842834473,"(115.0, 1140.0, 23.0, 8.0)",Population
