Generation,Solution,Fitness,Parameters,Fittest
0,"""111000000101011101100000""",2.956149101257324,"(109.0, 754.0, 35.0, 12.0)",Fittest
0,"""001010100010110001000101""",3.4694249629974365,"(37.0, 678.0, 21.0, 7.0)",Elite
0,"""101010010101001111110010""",3.7503769397735596,"(87.0, 1198.0, 44.0, 15.0)",Elite
0,"""001010100010110001000101""",6.285262107849121,"(37.0, 678.0, 21.0, 7.0)",Population
0,"""010101100101100110110011""",5.50384521484375,"(54.0, 758.0, 44.0, 15.0)",Population
0,"""111100100100110001011011""",3.4815680980682373,"(116.0, 735.0, 32.0, 11.0)",Population
0,"""011110101111001100100101""",4.825135231018066,"(69.0, 1028.0, 37.0, 12.0)",Population
0,"""101010010101001111110010""",3.8716299533843994,"(87.0, 1198.0, 44.0, 15.0)",Population
0,"""111000000101011101100000""",4.334843158721924,"(109.0, 754.0, 35.0, 12.0)",Population
0,"""100011100010011001111011""",4.664147853851318,"(76.0, 668.0, 48.0, 16.0)",Population
0,"""111000100101011101100001""",2.943392038345337,"(109.0, 754.0, 35.0, 12.0)",Population
0,"""111000000101011101100000""",4.191984176635742,"(109.0, 754.0, 35.0, 12.0)",Population
0,"""001011001110001100011111""",4.799302101135254,"(38.0, 1000.0, 34.0, 11.0)",Population
0,"""101010010101001111110010""",4.783240795135498,"(87.0, 1198.0, 44.0, 15.0)",Population
0,"""000100100001110111110001""",6.267344951629639,"(28.0, 653.0, 43.0, 15.0)",Population
0,"""111000000101011101100001""",5.038337230682373,"(109.0, 754.0, 35.0, 12.0)",Population
0,"""001010100010110001000101""",6.570901870727539,"(37.0, 678.0, 21.0, 7.0)",Population
0,"""011000000101011101100000""",6.248186111450195,"(58.0, 754.0, 35.0, 12.0)",Population
0,"""110000000100110011001110""",5.020019054412842,"(96.0, 735.0, 26.0, 9.0)",Population
0,"""011110100111011101101000""",4.660534858703613,"(69.0, 810.0, 39.0, 13.0)",Population
0,"""111000001101101100100101""",3.3617539405822754,"(109.0, 986.0, 37.0, 12.0)",Population
0,"""111000000101011101100000""",3.4514949321746826,"(109.0, 754.0, 35.0, 12.0)",Population
0,"""100110001111000101100110""",4.890107154846191,"(80.0, 1025.0, 38.0, 13.0)",Population
0,"""101110110000110011001101""",3.8378520011901855,"(94.0, 1073.0, 25.0, 8.0)",Population
0,"""000100100001110111110001""",4.957790851593018,"(28.0, 653.0, 43.0, 15.0)",Population
0,"""111100100100110001011011""",4.376846790313721,"(116.0, 735.0, 32.0, 11.0)",Population
0,"""100110001111000101100110""",4.800181865692139,"(80.0, 1025.0, 38.0, 13.0)",Population
0,"""100011100010011001111011""",4.572206974029541,"(76.0, 668.0, 48.0, 16.0)",Population
