frame,timestamp,x,y,z,qw,qx,qy,qz,v_x (m/s),v_y (m/s),v_z (m/s),w_x (rad/s),w_y (rad/s),w_z (rad/s),acc x (m/s^2),acc y (m/s^2),acc z (m/s^2)
939,27025020374,0.0,-0.0925783157581,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,-0.293999999762,-5.55111512313e-17,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
940,27035020374,-7.1054273576e-15,-0.0886583343381,-1.06581410364e-14,1.0,0.0,0.0,0.0,0.0,-0.391999989748,-8.32667268469e-17,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
941,27045020374,0.0,-0.0837583109969,0.0,1.0,0.0,0.0,0.0,0.0,-0.489999979734,-8.32667268469e-17,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
942,27055020374,0.0,-0.0778783053393,-7.1054273576e-15,1.0,0.0,0.0,0.0,0.0,-0.587999999523,-1.11022302463e-16,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
943,27065020373,0.0,-0.0713791266317,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,-0.649936378002,-1.11022302463e-16,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
944,27075020373,0.0,-0.0654613092775,3.5527136788e-15,1.0,0.0,0.0,0.0,-2.22807352657e-06,-0.591778039932,-1.05905471171e-07,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
945,27085020373,0.0,-0.0600309349829,-3.5527136788e-15,1.0,0.0,0.0,0.0,-1.68716132976e-06,-0.543038070202,-8.15803887777e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
946,27095020373,-7.1054273576e-15,-0.0550482176477,-3.5527136788e-15,1.0,0.0,0.0,0.0,-1.22830897453e-06,-0.498272538185,-8.26778503993e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
947,27105020373,0.0,-0.0504766084487,-3.5527136788e-15,1.0,0.0,0.0,0.0,-1.34130516471e-06,-0.45716163516,-5.60660923243e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
948,27115020372,7.1054273576e-15,-0.046282501542,-7.1054273576e-15,1.0,0.0,0.0,0.0,-1.03812817542e-06,-0.419409096241,-7.19993097087e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
949,27125020372,0.0,-0.0424350328976,-3.5527136788e-15,1.0,0.0,0.0,0.0,-7.89871251072e-07,-0.38474470377,-3.92898230062e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
950,27135020372,7.1054273576e-15,-0.0389058307046,0.0,1.0,0.0,0.0,0.0,-1.01942532638e-06,-0.352919489145,-1.39219010209e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
951,27145020372,0.0,-0.0356687918538,-1.06581410364e-14,1.0,0.0,0.0,0.0,-5.93047616348e-07,-0.323702394962,-2.74244272291e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
952,27155020371,-7.1054273576e-15,-0.032699966454,-7.1054273576e-15,1.0,0.0,0.0,0.0,-6.03267949373e-07,-0.296881467104,-2.66317866093e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
953,27165020371,7.1054273576e-15,-0.0299773417646,-7.1054273576e-15,1.0,0.0,0.0,0.0,-2.37548093196e-07,-0.27226421237,-7.80831843628e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
954,27175020371,0.0,-0.0274806205416,3.5527136788e-15,1.0,0.0,0.0,0.0,-3.93771131257e-07,-0.249670818448,-2.56884363087e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
955,27185020371,0.0,-0.0251912676031,-7.1054273576e-15,1.0,0.0,0.0,0.0,-1.49749155298e-07,-0.228935420513,8.17592479829e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
956,27195020371,0.0,-0.0230921931798,3.5527136788e-15,1.0,0.0,0.0,0.0,-1.26095457631e-07,-0.209907144308,7.04830767362e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
957,27205020370,0.0,-0.0211677156622,-7.1054273576e-15,1.0,0.0,0.0,0.0,-2.21830632086e-07,-0.192448347807,-2.41515288046e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
958,27215020370,0.0,-0.0194034181768,-7.1054273576e-15,1.0,0.0,0.0,0.0,-1.63079061366e-08,-0.17642852664,-4.35148053701e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
959,27225020370,0.0,-0.0177861020202,-3.5527136788e-15,1.0,0.0,0.0,0.0,-3.46235751181e-08,-0.161732330918,-1.9918319466e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
960,27235020370,0.0,-0.0163035966689,-1.06581410364e-14,1.0,0.0,0.0,0.0,7.22510478113e-08,-0.148250326514,-2.06967801231e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
961,27245020369,-7.1054273576e-15,-0.0149447635049,-3.5527136788e-15,1.0,0.0,0.0,0.0,-2.14481303829e-07,-0.135881945491,-5.22384360768e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
962,27255020369,1.42108547152e-14,-0.013699378469,-3.5527136788e-15,1.0,0.0,0.0,0.0,-3.64602108505e-08,-0.124538131058,-2.80596790941e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
963,27265020369,-7.1054273576e-15,-0.0125580212334,-1.06581410364e-14,1.0,0.0,0.0,0.0,-8.61013802478e-08,-0.114134289324,2.81136678174e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
964,27275020369,-7.1054273576e-15,-0.0115121077979,-7.1054273576e-15,1.0,0.0,0.0,0.0,-4.72937555784e-09,-0.104591935873,-1.76226144996e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
965,27285020369,-7.1054273576e-15,-0.0105536651099,-3.5527136788e-15,1.0,0.0,0.0,0.0,-6.01920788768e-08,-0.095842666924,3.49843952419e-10,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
966,27295020368,7.1054273576e-15,-0.0096754838014,0.0,1.0,0.0,0.0,0.0,8.48869206038e-08,-0.0878185257316,-1.32906610231e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
967,27305020368,1.42108547152e-14,-0.00887084903661,-3.5527136788e-15,1.0,0.0,0.0,0.0,-1.95524094693e-07,-0.0804626196623,3.08936804888e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
968,27315020368,0.0,-0.00813365879003,-3.5527136788e-15,1.0,0.0,0.0,0.0,8.46480219252e-09,-0.0737174898386,4.11273473611e-10,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
969,27325020368,-7.1054273576e-15,-0.00745830556844,0.0,1.0,0.0,0.0,0.0,4.26538875331e-08,-0.0675338357687,-1.27596919836e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
970,27335020367,-7.1054273576e-15,-0.00683963729535,-3.5527136788e-15,1.0,0.0,0.0,0.0,-8.04190278814e-08,-0.0618659444153,1.73155552015e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
971,27345020367,7.1054273576e-15,-0.00627296476159,3.5527136788e-15,1.0,0.0,0.0,0.0,1.02463886265e-07,-0.0566691942513,-1.21369154865e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
972,27355020367,0.0,-0.00575389864389,-1.06581410364e-14,1.0,0.0,0.0,0.0,-5.24995407147e-08,-0.0519069768488,1.9459891476e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
973,27365020367,7.1054273576e-15,-0.00527847290505,-3.5527136788e-15,1.0,0.0,0.0,0.0,-5.87963135956e-08,-0.0475427061319,2.31227547179e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
974,27375020367,-7.1054273576e-15,-0.00484306330327,-3.5527136788e-15,1.0,0.0,0.0,0.0,-1.03746359059e-07,-0.0435418821871,-1.22957768481e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
975,27385020366,0.0,-0.00444431288634,-3.5527136788e-15,1.0,0.0,0.0,0.0,-1.48240914655e-07,-0.0398756302893,1.88878566051e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
976,27395020366,1.42108547152e-14,-0.00407913199161,-3.5527136788e-15,1.0,0.0,0.0,0.0,3.10704315609e-08,-0.0365165993571,-1.14419593869e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
977,27405020366,-7.1054273576e-15,-0.00374477368315,-3.5527136788e-15,1.0,0.0,0.0,0.0,-3.08569894969e-07,-0.0334376804531,2.52559061859e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
