frame,timestamp,x,y,z,qw,qx,qy,qz,v_x (m/s),v_y (m/s),v_z (m/s),w_x (rad/s),w_y (rad/s),w_z (rad/s),acc x (m/s^2),acc y (m/s^2),acc z (m/s^2),roll,pitch,yaw
799,22955677381,-94.67617797851562,-24.420961380004883,0.09412002563476562,0.9999990348244333,0.0,-0.0,-0.0013893704336243756,0.0,-0.0,-0.2939999997615814,0.0,-0.0,-0.0,0.0,-0.0,-9.800000190734863,0.0,-0.0,-0.0027787417612400267
800,22965677381,-94.67617797851562,-24.420961380004883,0.0902000442147255,0.9999990348244333,0.0,-0.0,-0.0013893704336243756,0.0,-0.0,-0.3919999897480011,0.0,-0.0,-0.0,0.0,-0.0,-9.799999237060547,0.0,-0.0,-0.0027787417612400267
801,22975677380,-94.67617797851562,-24.420961380004883,0.0853000208735466,0.9999990348244333,0.0,-0.0,-0.0013893704336243756,0.0,-0.0,-0.4899999797344208,0.0,-0.0,-0.0,0.0,-0.0,-9.799999237060547,0.0,-0.0,-0.0027787417612400267
802,22985677380,-94.67617797851562,-24.420961380004883,0.07942001521587372,0.9999990348244333,0.0,-0.0,-0.0013893704336243756,0.0,-0.0,-0.5879999995231628,0.0,-0.0,-0.0,0.0,-0.0,-9.800002098083496,0.0,-0.0,-0.0027787417612400267
803,22995677380,-94.67617797851562,-24.420961380004883,0.07292087376117706,0.9999990348244333,0.0,-0.0,-0.0013893704336243756,0.0,-0.0,-0.6499377489089966,-0.00043103290954604745,0.00022381676535587758,9.043298336737504e-13,0.0,-0.0,-6.193775177001953,0.0,-0.0,-0.0027787417612400267
804,23005677380,-94.67617797851562,-24.420961380004883,0.06700301915407181,0.9999990348244333,0.0,-0.0,-0.0013893704336243756,-1.02928602530028e-07,-2.473051608831156e-06,-0.591779887676239,-0.0002506834571249783,0.00015280778461601585,1.3641948903853063e-08,-1.0292860679328442e-05,-0.000247305171797052,5.815786361694336,0.0,-0.0,-0.0027787417612400267
805,23015677379,-94.67617797851562,-24.420961380004883,0.06157264485955238,0.9999990348244333,0.0,-0.0,-0.0013893704336243756,-8.569962517412932e-08,-2.088983592329896e-06,-0.5430377721786499,-0.00018845875456463546,0.00011974022345384583,1.625307888275529e-09,1.7228977640115772e-06,3.84068007406313e-05,4.874211311340332,0.0,-0.0,-0.0027787417612400267
806,23025677379,-94.67617797851562,-24.42095947265625,0.05658992752432823,0.9999990348244333,0.0,-0.0,-0.0013893704336243756,-9.157439251339383e-08,-1.8160438912673271e-06,-0.49827221035957336,-0.00020066596334800124,0.00012542943295557052,-3.232270229247547e-09,-5.874767339264508e-07,2.7293970561004244e-05,4.476556301116943,0.0,-0.0,-0.0027787417612400267
807,23035677379,-94.67617797851562,-24.42095947265625,0.05201831832528114,0.9999990348244333,0.0,-0.0,-0.0013893704336243756,-7.829011394733243e-08,-1.2762189953718917e-06,-0.4571608901023865,-8.399739454034716e-05,0.00010968899732688442,-3.1026674562895096e-09,1.3284278566061403e-06,5.398249049903825e-05,4.1111321449279785,0.0,-0.0,-0.0027787417612400267
808,23045677379,-94.67617797851562,-24.42095947265625,0.04782421141862869,0.9999990348244333,0.0,-0.0,-0.0013893704336243756,-4.9599609752704055e-08,-6.671527899015928e-07,-0.41940975189208984,-7.769840158289298e-05,7.2492279286962e-05,-5.2628732483128715e-09,2.8690503768302733e-06,6.0906619182787836e-05,3.775113821029663,0.0,-0.0,-0.0027787417612400267
