frame,timestamp,acc x (m/s^2),acc y (m/s^2),acc z (m/s^2),gyro x (rad/s),gyro y (rad/s),gyro z (rad/s),x (Ground truth),y (Ground truth),z (Ground truth),yaw (Ground Truth),pitch (Ground Truth),roll (Ground Truth)
268,11.673167319655477,0.0,-0.0,0.010000228881835938,-0.0,-0.0,-0.0,-23.83699607849121,57.742576599121094,0.09412002563476562,-0.5967352390289307,-0.0,0.0
269,11.68316731943196,0.0,-0.0,0.01007843017578125,-0.0,-0.0,-0.0,-23.83699607849121,57.742576599121094,0.0902000442147255,-0.5967352390289307,-0.0,0.0
270,11.693167319208442,0.0,-0.0,0.009688377380371094,-0.0,-0.0,-0.0,-23.83699607849121,57.742576599121094,0.0853000208735466,-0.5967352390289307,-0.0,0.0
271,11.703167318984924,0.0,-0.0,0.01007843017578125,-0.0,-0.0,-0.0,-23.83699607849121,57.742576599121094,0.07942001521587372,-0.5967352390289307,-0.0,0.0
272,11.713167318761407,0.0,-0.0,3.618281841278076,7.7650802268181e-06,3.178376573487185e-06,3.0531827744208553e-14,-23.83699607849121,57.742576599121094,0.07292083650827408,-0.5967352390289307,-0.0,0.0
273,11.72316731853789,0.0,-0.0,15.623672485351562,3.750699761440046e-06,2.2495132725453004e-06,1.2184064868137057e-10,-23.83699607849121,57.742576599121094,0.06700301915407181,-0.5967352390289307,-0.0,0.0
274,11.733167318314372,0.0,-0.0,14.684375762939453,2.443597850287915e-06,1.643856421651435e-06,-1.0740580647095044e-10,-23.83699607849121,57.742576599121094,0.06157264485955238,-0.5967352390289307,-0.0,0.0
275,11.743167318090855,0.0,-0.0,14.286523818969727,2.614655841171043e-06,1.7131281992988079e-06,-1.3497272743911992e-11,-23.83699607849121,57.742576599121094,0.05658992752432823,-0.5967352390289307,-0.0,0.0
276,11.753167317867337,0.0,-0.0,13.921133041381836,2.7224903078604257e-06,1.0610725666992948e-06,-7.433138826673513e-11,-23.83699607849121,57.742576599121094,0.05201831832528114,-0.5967352390289307,-0.0,0.0
277,11.76316731764382,0.0,-0.0,13.585039138793945,2.185208131777472e-06,1.4418425280382507e-06,-1.7120194151232226e-12,-23.83699607849121,57.742576599121094,0.04782421141862869,-0.5967352390289307,-0.0,0.0
278,11.773167317420302,0.0,-0.0,13.276406288146973,7.286172376552713e-07,7.604398319926986e-07,-1.2578188490763864e-10,-23.83699607849121,57.742576599121094,0.04397674277424812,-0.5967352390289307,-0.0,0.0
279,11.783167317196785,0.0,-0.0,12.992578506469727,7.931242862468935e-07,6.132611218845341e-08,-7.77586744993286e-11,-23.83699607849121,57.742576599121094,0.04044754058122635,-0.5967352390289307,-0.0,0.0
280,11.793167316973268,0.0,-0.0,12.731719017028809,2.409251919743838e-06,7.753292265988421e-07,8.590683719944536e-12,-23.83699607849121,57.742576599121094,0.03721050173044205,-0.5967352390289307,-0.0,0.0
281,11.80316731674975,0.0,-0.0,12.492071151733398,1.549242256260186e-06,4.2790372845047386e-07,-1.4355683308764355e-11,-23.83699607849121,57.742576599121094,0.034241676330566406,-0.5967352390289307,-0.0,0.0
282,11.813167316526233,0.0,-0.0,12.272031784057617,4.713156798175078e-08,4.247232823217928e-07,-8.383221894447956e-11,-23.83699607849121,57.742576599121094,0.031519051641225815,-0.5967352390289307,-0.0,0.0
283,11.823167316302715,0.0,-0.0,12.069063186645508,2.5343076970330003e-08,4.172288754489273e-07,2.956943023768588e-11,-23.83699607849121,57.742576599121094,0.029022330418229103,-0.5967352390289307,-0.0,0.0
284,11.833167316079198,0.0,-0.0,11.883652687072754,3.2773861846635555e-08,-2.939217722541798e-07,-9.146919333069548e-11,-23.83699607849121,57.742576599121094,0.026732977479696274,-0.5967352390289307,-0.0,0.0
285,11.84316731585568,0.0,-0.0,11.712793350219727,9.053036933437397e-07,2.992910097532331e-08,6.809608432689629e-12,-23.83699607849121,57.742576599121094,0.024633903056383133,-0.5967352390289307,-0.0,0.0
286,11.853167315632163,0.0,-0.0,11.555976867675781,-3.485548072390543e-09,3.664115695301007e-07,-2.5266178038663156e-12,-23.83699607849121,57.742576599121094,0.022709425538778305,-0.5967352390289307,-0.0,0.0
287,11.863167315408646,0.0,-0.0,11.41177749633789,-3.359199496344445e-08,3.5332789138919907e-07,-8.051219413385269e-12,-23.83699607849121,57.742576599121094,0.020945128053426743,-0.5967352390289307,-0.0,0.0
288,11.873167315185128,0.0,-0.0,11.279824256896973,-7.17093655566714e-08,3.31751493831689e-07,-4.242491774553159e-12,-23.83699607849121,57.742576599121094,0.019327811896800995,-0.5967352390289307,-0.0,0.0
289,11.88316731496161,0.0,-0.0,11.158105850219727,-7.590401764900889e-07,-4.15617833482429e-08,-8.236072934764138e-11,-23.83699607849121,57.742576599121094,0.017845306545495987,-0.5967352390289307,-0.0,0.0
290,11.893167314738093,0.0,-0.0,11.046719551086426,-1.4593071284707548e-07,2.8195009349474276e-07,8.519335237267e-11,-23.83699607849121,57.742576599121094,0.016486473381519318,-0.5967352390289307,-0.0,0.0
291,11.903167314514576,0.0,-0.0,10.944501876831055,-8.106400741780817e-07,-8.855498379034543e-08,-5.752276432957615e-11,-23.83699607849121,57.742576599121094,0.015241088345646858,-0.5967352390289307,-0.0,0.0
