76299999999.000000,-0.500306487,1.306610584,16.325572968,-0.027094519,0.004398517,-0.006170069,0.999604225
76349999999.000000,-0.489302963,1.340147972,16.672216415,-0.027729861,0.004446162,-0.006076918,0.999587119
76400000000.000000,-0.467670977,1.383660078,17.031255722,-0.027709350,0.004145778,-0.005890104,0.999590099
76450000000.000000,-0.440185875,1.405456305,17.364072800,-0.028813042,0.003743321,-0.006569431,0.999556243
76500000000.000000,-0.438768983,1.462280035,17.767974854,-0.028730916,0.004181789,-0.006060783,0.999560118
76549999999.000000,-0.165303960,1.495774746,18.433641434,-0.028769230,0.003027494,-0.005385121,0.999567091
76599999999.000000,-0.153842330,1.533462167,18.813930511,-0.028917715,0.002942982,-0.005180348,0.999564111
76650000000.000000,-0.145670861,1.583207488,19.204433441,-0.029054776,0.003132695,-0.004843313,0.999561250
76700000000.000000,0.112371556,1.610112906,19.678569794,-0.029696532,0.002158740,-0.005820888,0.999539793
76799999999.000000,0.301234186,1.652682781,20.148309708,-0.030904830,0.002072036,-0.005376802,0.999505877
76849999999.000000,0.405128121,1.676093698,20.380344391,-0.031458691,0.002023797,-0.004705233,0.999492049
76900000000.000000,0.572709799,1.771137834,21.313983917,-0.030481003,0.000946591,-0.006176003,0.999515951
76950000000.000000,0.719194829,1.804343224,21.643220901,-0.031069312,0.000882424,-0.005599797,0.999501288
77000000000.000000,0.871901453,1.837632418,21.970693588,-0.031655189,0.000818625,-0.005580220,0.999483109
77049999999.000000,0.984841704,1.895701408,22.522157669,-0.031027652,0.000143268,-0.005888929,0.999501288
77099999999.000000,1.167736888,1.935051322,22.884370804,-0.031595394,0.000080977,-0.005793266,0.999484062
77150000000.000000,1.356802821,1.975899100,23.244718552,-0.032166667,0.000021146,-0.005159158,0.999469340
77200000000.000000,1.453347206,2.024446011,23.714683533,-0.031316321,-0.000742896,-0.005857661,0.999492228
77250000000.000000,1.650256038,2.068735361,24.082317352,-0.033028413,-0.000341279,-0.005226163,0.999440849
77299999999.000000,1.851849914,2.112712383,24.449520111,-0.033740617,-0.000345655,-0.005390025,0.999416173
77349999999.000000,1.975260973,2.156964302,24.893573761,-0.031559166,-0.001451993,-0.005859410,0.999483705
77400000000.000000,2.186310768,2.202868700,25.261835098,-0.031979475,-0.001604245,-0.005660790,0.999471307
77450000000.000000,2.403507471,2.250456095,25.628582001,-0.032586604,-0.001634209,-0.004901237,0.999455690
77500000000.000000,2.552496672,2.294324160,26.055446625,-0.032248273,-0.002035013,-0.005514261,0.999462783
77549999999.000000,2.779222012,2.344527006,26.422544479,-0.032901131,-0.002056748,-0.004753313,0.999445379
77599999999.000000,3.010503054,2.395011902,26.790155411,-0.034681793,-0.002720933,-0.004588830,0.999384284
77650000000.000000,3.182676315,2.442116976,27.201934814,-0.033699919,-0.002830313,-0.004722768,0.999417007
77700000000.000000,3.421211243,2.495395899,27.568567276,-0.034134451,-0.002714748,-0.004440642,0.999403894
77750000000.000000,3.665630817,2.550317287,27.933675766,-0.034713771,-0.002680858,-0.003680418,0.999387085
77799999999.000000,3.867508888,2.597617149,28.328462601,-0.034472771,-0.002772989,-0.004401627,0.999392211
77849999999.000000,4.114966869,2.653728962,28.697845459,-0.035100717,-0.002778511,-0.003677973,0.999373198
77900000000.000000,4.368279934,2.710486412,29.065509796,-0.035724416,-0.002808118,-0.003385785,0.999352098
77950000000.000000,4.604755402,2.762197256,29.439586639,-0.035989046,-0.003195919,-0.003821956,0.999339759
78000000000.000000,4.866253376,2.820471287,29.805616379,-0.036634695,-0.003229611,-0.003503166,0.999317348
78049999999.000000,5.133506775,2.880483627,30.169837952,-0.037276842,-0.003249085,-0.002816510,0.999295712
78099999999.000000,5.392913818,2.935933113,30.534858704,-0.037504837,-0.003708398,-0.003111560,0.999284804
78150000000.000000,5.669061661,2.995644808,30.896841049,-0.038151149,-0.003723942,-0.002406795,0.999262214
78200000000.000000,5.949614525,3.056215286,31.257047653,-0.038807698,-0.003765653,-0.002108785,0.999237478
78250000000.000000,6.223730564,3.122132063,31.623933792,-0.039420180,-0.003923723,-0.001637264,0.999213696
78299999999.000000,6.504470825,3.184852600,31.980733871,-0.040056325,-0.004005732,-0.001303608,0.999188542
78349999999.000000,6.786088467,3.237390041,32.328548431,-0.040676847,-0.003975239,-0.000321154,0.999164522
78400000000.000000,7.053528309,3.322943211,32.716724396,-0.041097943,-0.003917770,-0.001096738,0.999146998
78450000000.000000,7.330037117,3.388452053,33.068065643,-0.041729644,-0.003953392,-0.000323983,0.999121249
78500000000.000000,7.607546329,3.454917669,33.417629242,-0.042368267,-0.003981068,0.000026663,0.999094307
78549999999.000000,7.879156113,3.540500402,33.812995911,-0.042433567,-0.004304801,-0.000342718,0.999090075
78599999999.000000,8.160211563,3.608561754,34.159290314,-0.043077551,-0.004329395,-0.000064366,0.999062479
78650000000.000000,8.436912537,3.694130659,34.546463013,-0.043044545,-0.005190760,-0.000586032,0.999059618
78700000000.000000,8.719120026,3.763998985,34.889842987,-0.043676402,-0.005233127,-0.000281236,0.999032140
78750000000.000000,9.000610352,3.835431814,35.231498718,-0.044348154,-0.005238047,0.000470079,0.999002457
78799999999.000000,9.273757935,3.938101530,35.650485992,-0.044165332,-0.005696623,-0.000621680,0.999007881
78849999999.000000,9.555141449,4.011764526,35.988792419,-0.044811808,-0.005711370,0.000112633,0.998979270
78900000000.000000,9.837026596,4.086598873,36.325302124,-0.045460362,-0.005740828,0.000439472,0.998949707
78950000000.000000,10.108349800,4.198953152,36.758750916,-0.044977233,-0.006172090,-0.000000458,0.998969078
79000000000.000000,10.391641617,4.276318073,37.091796875,-0.045610674,-0.006194123,0.000362358,0.998940170
79049999999.000000,10.675947189,4.356025696,37.422981262,-0.046255972,-0.006202043,0.001149921,0.998909891
79099999999.000000,10.947498322,4.477107048,37.871189117,-0.045645609,-0.006591236,0.000385036,0.998935997
79150000000.000000,11.232194901,4.558999062,38.198780060,-0.046315018,-0.006598798,0.001108353,0.998904586
79200000000.000000,11.517132759,4.642460823,38.524208069,-0.046976108,-0.006620100,0.001453772,0.998873174
79250000000.000000,11.786963463,4.774456978,38.987834930,-0.045718182,-0.007136615,0.000784789,0.998928785
79299999999.000000,12.072490692,4.859497070,39.310420990,-0.046343081,-0.007162589,0.001134271,0.998899460
79349999999.000000,12.345707893,4.983105659,39.734817505,-0.045312580,-0.007737105,0.000242098,0.998942971
79400000000.000000,12.632056236,5.070577621,40.054126740,-0.045966174,-0.007770755,0.000575977,0.998912752
79450000000.000000,12.919102669,5.160553455,40.371559143,-0.046604846,-0.007780429,0.001345229,0.998882294
79500000000.000000,13.216922760,5.224794388,40.579956055,-0.048947871,-0.007240475,0.003368747,0.998769641
79549999999.000000,13.463202477,5.422950745,41.236061096,-0.045141712,-0.008578476,-0.000019519,0.998943806
79650000000.000000,14.037331581,5.614595413,41.885650635,-0.046185169,-0.008663038,0.000955590,0.998894930
79700000000.000000,14.324716568,5.713465691,42.211273193,-0.046697956,-0.008712901,0.001177570,0.998870432
79750000000.000000,14.579084396,5.889470100,42.746902466,-0.045259506,-0.008857523,0.001231004,0.998935342
79799999999.000000,14.861584663,5.999911308,43.129405975,-0.045749657,-0.008917560,0.001420374,0.998912334
79849999999.000000,15.144419670,6.113213539,43.512344360,-0.046259250,-0.008959067,0.002046399,0.998887360
79900000000.000000,15.429948807,6.233033180,43.894031525,-0.046843290,-0.008993258,0.002293840,0.998859286
79950000000.000000,15.694314003,6.385147095,44.266269684,-0.046087436,-0.008969405,0.002088241,0.998895049
80000000000.000000,15.979014397,6.505042076,44.650444031,-0.046609912,-0.009040252,0.002304523,0.998869717
80049999999.000000,16.263895035,6.627834320,45.035053253,-0.047132082,-0.009081821,0.002970478,0.998843074
80099999999.000000,16.529943466,6.776777267,45.411479950,-0.046832822,-0.009640731,0.002095444,0.998854160
80150000000.000000,16.814924240,6.904169083,45.796890259,-0.047352228,-0.009676901,0.002786695,0.998827636
80200000000.000000,17.100107193,7.033502102,46.182853699,-0.047870908,-0.009735162,0.003051414,0.998801589
80250000000.000000,17.364580154,7.187865734,46.561069489,-0.047923461,-0.010168061,0.002726573,0.998795688
80299999999.000000,17.648813248,7.322089195,46.947330475,-0.048438631,-0.010223445,0.002967017,0.998769581
80349999999.000000,17.933176041,7.459198952,47.333999634,-0.048949707,-0.010258985,0.003623728,0.998742104
80400000000.000000,18.198423386,7.617129326,47.715122223,-0.049250387,-0.010840475,0.002794842,0.998723924
80450000000.000000,18.482536316,7.758893967,48.102905273,-0.049795005,-0.010894671,0.003423478,0.998694420
80500000000.000000,18.766771317,7.902497292,48.491203308,-0.050343048,-0.010953288,0.003601425,0.998665631
80549999999.000000,19.031032562,8.065592766,48.873432159,-0.050450500,-0.011554462,0.003262619,0.998654544
80599999999.000000,19.314792633,8.213899612,49.262248993,-0.050964821,-0.011621682,0.003463028,0.998627007
80650000000.000000,19.598613739,8.365118027,49.651500702,-0.051476762,-0.011664646,0.004096281,0.998597860
80700000000.000000,19.861549377,8.532360077,50.036350250,-0.051025674,-0.012621470,0.002151732,0.998615444
80750000000.000000,20.144950867,8.687105179,50.426975250,-0.051556956,-0.012680526,0.002700526,0.998585999
80799999999.000000,20.428447723,8.843625069,50.818138123,-0.052069366,-0.012758079,0.002817466,0.998558164
80849999999.000000,20.689170837,9.018424988,51.204093933,-0.051481005,-0.013463977,0.001424596,0.998582363
80900000000.000000,20.971839905,9.178224564,51.596885681,-0.052012898,-0.013538497,0.001524553,0.998553693
80950000000.000000,21.254535675,9.340885162,51.990108490,-0.052545760,-0.013584921,0.002028479,0.998524249
81000000000.000000,21.513967514,9.523082733,52.376506805,-0.051342554,-0.014167449,0.001229460,0.998579979
81049999999.000000,21.795587540,9.689356804,52.771141052,-0.051870268,-0.014220367,0.001773653,0.998551190
81099999999.000000,22.077241898,9.857371330,53.166316986,-0.052384868,-0.014289159,0.001858200,0.998523176
81150000000.000000,22.335548401,10.046901703,53.553333282,-0.051417157,-0.015118006,0.001034086,0.998562336
81200000000.000000,22.615247726,10.217428207,53.950706482,-0.051920410,-0.015189769,0.001145055,0.998535037
81250000000.000000,22.894931793,10.391166687,54.348526001,-0.052406471,-0.015232464,0.001765026,0.998508096
81299999999.000000,23.173547745,10.565898895,54.746826172,-0.053002503,-0.015257590,0.001982803,0.998475909
81349999999.000000,23.424648285,10.775438309,55.129722595,-0.052017882,-0.015747627,0.001602612,0.998520911
81400000000.000000,23.703931808,10.954228401,55.529827118,-0.052511953,-0.015818885,0.001803523,0.998493552
81450000000.000000,24.011566162,11.109029770,55.944480896,-0.054533780,-0.015385265,0.003632648,0.998386860
81500000000.000000,24.236549377,11.346133232,56.317214966,-0.053020913,-0.016042538,0.002027845,0.998462677
81549999999.000000,24.515497208,11.533351898,56.718364716,-0.053544916,-0.016065547,0.002913996,0.998432159
81599999999.000000,24.794403076,11.722767830,57.120010376,-0.054086909,-0.016111005,0.003317883,0.998400927
81650000000.000000,25.044788361,11.939888000,57.508632660,-0.054630555,-0.016242504,0.003459876,0.998368740
81700000000.000000,25.322557449,12.135450363,57.910720825,-0.055139247,-0.016282871,0.003953975,0.998338282
81750000000.000000,25.600250244,12.334535599,58.313152313,-0.055679291,-0.016291492,0.004922245,0.998303831
81799999999.000000,25.875717163,12.538640022,58.714946747,-0.055805936,-0.016135028,0.005450429,0.998296559
81849999999.000000,26.115341187,12.768701553,59.103477478,-0.057102486,-0.016302327,0.005226990,0.998221815
81900000000.000000,26.391696930,12.976598740,59.506290436,-0.057725325,-0.016382663,0.005854922,0.998181105
81950000000.000000,26.667806625,13.188055992,59.909568787,-0.058311183,-0.016412292,0.006826828,0.998140395
82000000000.000000,26.910722733,13.420108795,60.303428650,-0.059126422,-0.016414654,0.006744275,0.998092890
82049999999.000000,27.185583115,13.638957977,60.707118988,-0.059185199,-0.016693259,0.007661162,0.998078227
82099999999.000000,27.460021973,13.860820770,61.112121582,-0.059957352,-0.016620008,0.008098807,0.998029888
82150000000.000000,27.700206757,14.099925995,61.510528564,-0.060462672,-0.016681023,0.007805867,0.998000801
82200000000.000000,27.973711014,14.327440262,61.915771484,-0.060996357,-0.016726485,0.008146766,0.997964799
82250000000.000000,28.246925354,14.558427811,62.321403503,-0.061515134,-0.016753174,0.008928182,0.997925818
82299999999.000000,28.512825012,14.792804718,62.725914001,-0.062091734,-0.016772810,0.009356640,0.997885883
82349999999.000000,28.744071960,15.046724319,63.127265930,-0.062683299,-0.017313536,0.009384170,0.997839332
82400000000.000000,29.013889313,15.285972595,63.533962250,-0.063198432,-0.017374441,0.009734457,0.997802436
82450000000.000000,29.283533096,15.528942108,63.940940857,-0.063727491,-0.017386978,0.010555959,0.997760177
82500000000.000000,29.520900726,15.786869049,64.344589233,-0.063576482,-0.017665925,0.010563505,0.997764826
82549999999.000000,29.788574219,16.035594940,64.752746582,-0.064119086,-0.017697366,0.011324446,0.997721195
82599999999.000000,30.056011200,16.286895752,65.161354065,-0.064655751,-0.017748108,0.011666562,0.997681737
82650000000.000000,30.293037415,16.553924561,65.565872192,-0.064801350,-0.018572235,0.011960675,0.997653902
82700000000.000000,30.558498383,16.810356140,65.975318909,-0.065343194,-0.018645296,0.012284867,0.997613192
82750000000.000000,30.823631287,17.070306778,66.385131836,-0.065886118,-0.018671051,0.012994650,0.997568071
82799999999.000000,31.059553146,17.347126007,66.790985107,-0.065850526,-0.019482674,0.012759362,0.997557819
82849999999.000000,31.322008133,17.612657547,67.201965332,-0.066379324,-0.019514766,0.013494200,0.997512460
82900000000.000000,31.584217072,17.880737305,67.613426208,-0.066896759,-0.019574367,0.013781291,0.997472823
82950000000.000000,31.820747375,18.167869568,68.019638062,-0.066765130,-0.019879512,0.014177852,0.997470021
83000000000.000000,32.080562592,18.441276550,68.431900024,-0.067296602,-0.019943800,0.014473923,0.997428775
83049999999.000000,32.339988708,18.718288422,68.844474792,-0.067841686,-0.019971194,0.015178176,0.997380853
83099999999.000000,32.576030731,19.015911102,69.251838684,-0.067701347,-0.020614324,0.015010973,0.997379959
83150000000.000000,32.833438873,19.298721313,69.665740967,-0.068230838,-0.020666864,0.015677975,0.997332513
83200000000.000000,33.090492249,19.584173203,70.080093384,-0.068759032,-0.020735092,0.015939342,0.997290611
83250000000.000000,33.324672699,19.892818451,70.487213135,-0.068959236,-0.021113448,0.016361121,0.997262061
83299999999.000000,33.580196381,20.184705734,70.902641296,-0.069465518,-0.021188715,0.016614508,0.997221112
83349999999.000000,33.835342407,20.480426788,71.318374634,-0.070005670,-0.021216871,0.017329540,0.997170568
83400000000.000000,34.066482544,20.798046112,71.725990295,-0.070439860,-0.021472752,0.017089153,0.997138619
83450000000.000000,34.319557190,21.101535797,72.142868042,-0.070980340,-0.021510722,0.017756358,0.997087777
83500000000.000000,34.572242737,21.407852173,72.560195923,-0.071503393,-0.021566909,0.018014025,0.997044623
83549999999.000000,34.800979614,21.733028412,72.968292236,-0.071805954,-0.021992007,0.017735494,0.997018576
83599999999.000000,35.052322388,22.046062469,73.387001038,-0.072346576,-0.022052092,0.018019959,0.996973038
83650000000.000000,35.303253174,22.363021851,73.805976868,-0.072890431,-0.022088835,0.018698707,0.996920168
83700000000.000000,35.528064728,22.696916580,74.214248657,-0.072928868,-0.022625951,0.018647831,0.996906281
83750000000.000000,35.776603699,23.020973206,74.634422302,-0.073466323,-0.022669908,0.019286964,0.996853650
83799999999.000000,36.024742126,23.348026276,75.055023193,-0.073994800,-0.022724524,0.019547563,0.996808171
83849999999.000000,36.247970581,23.691055298,75.463417053,-0.073913358,-0.022812987,0.019712927,0.996808887
83900000000.000000,36.494167328,24.024879456,75.885047913,-0.074434951,-0.022874888,0.019954372,0.996763885
83950000000.000000,36.739894867,24.362697601,76.306991577,-0.074976712,-0.022907561,0.020575050,0.996709943
84000000000.000000,36.960750580,24.714694977,76.715988159,-0.075328365,-0.023480780,0.020671951,0.996668160
84049999999.000000,37.204353333,25.059150696,77.138488770,-0.075865582,-0.023506632,0.021338632,0.996612668
84099999999.000000,37.447513580,25.406646729,77.561447144,-0.076401383,-0.023571849,0.021561118,0.996565402
84150000000.000000,37.686283112,25.758672714,77.982902527,-0.076940395,-0.023575595,0.022225792,0.996509314
84200000000.000000,37.898811340,26.127658844,78.391181946,-0.076967284,-0.023949578,0.021569362,0.996512651
84250000000.000000,38.139369965,26.485815048,78.815063477,-0.077511996,-0.023988707,0.022254530,0.996454418
84299999999.000000,38.379467010,26.847093582,79.239349365,-0.078047067,-0.024049802,0.022477390,0.996406257
84349999999.000000,38.592700958,27.224315643,79.651336670,-0.077915415,-0.024378384,0.022419110,0.996409714
84400000000.000000,38.830741882,27.591993332,80.076507568,-0.078449555,-0.024440937,0.022637870,0.996361315
84450000000.000000,39.068202972,27.963909149,80.501884460,-0.078975163,-0.024467193,0.023296522,0.996304035
84500000000.000000,39.278629303,28.351764679,80.914825439,-0.078748859,-0.025162235,0.022572747,0.996321440
84549999999.000000,39.514266968,28.729854584,81.341323853,-0.079299778,-0.025210937,0.023229843,0.996261418
84599999999.000000,39.749328613,29.111148834,81.768226624,-0.079832308,-0.025281131,0.023442963,0.996212065
84650000000.000000,39.956619263,29.511030197,82.181274414,-0.079328403,-0.025874285,0.023185011,0.996243119
84700000000.000000,40.189334869,29.898771286,82.609115601,-0.079843014,-0.025940811,0.023385288,0.996195555
84750000000.000000,40.421417236,30.290832520,83.037231445,-0.080376685,-0.025960678,0.024032917,0.996136725
84799999999.000000,40.626159668,30.701465607,83.450897217,-0.079940930,-0.026513899,0.022977065,0.996182203
84849999999.000000,40.856483459,31.100048065,83.880325317,-0.080481678,-0.026543112,0.023625262,0.996122777
84900000000.000000,41.086204529,31.501985550,84.310096741,-0.080989957,-0.026608115,0.023850160,0.996074438
84950000000.000000,41.286869049,31.924768448,84.723381042,-0.080901995,-0.027180869,0.023474099,0.996075094
85000000000.000000,41.514347076,32.333942413,85.154548645,-0.081421807,-0.027251909,0.023659918,0.996026337
85049999999.000000,41.741180420,32.747581482,85.585998535,-0.081973270,-0.027284505,0.024238629,0.995966315
85099999999.000000,41.939052582,33.179847717,85.998680115,-0.081501476,-0.027752135,0.023860518,0.996001244
85150000000.000000,42.162940979,33.600887299,86.431343079,-0.082030535,-0.027788762,0.024511384,0.995941043
85200000000.000000,42.386138916,34.025512695,86.864356995,-0.082563080,-0.027851621,0.024789194,0.995888352
85250000000.000000,42.582607269,34.468811035,87.276351929,-0.083085395,-0.027844777,0.025511453,0.995826900
85299999999.000000,42.803436279,34.901477814,87.709472656,-0.083592750,-0.027913388,0.025801236,0.995775044
85349999999.000000,43.023563385,35.338737488,88.142845154,-0.084143922,-0.027942879,0.026470417,0.995710254
85400000000.000000,43.217609406,35.791130066,88.556640625,-0.084671408,-0.027975338,0.026677508,0.995658994
85450000000.000000,43.435478210,36.236492157,88.989997864,-0.085206628,-0.028015831,0.027301919,0.995595276
85500000000.000000,43.652599335,36.685413361,89.423751831,-0.085736938,-0.028087242,0.027485767,0.995542645
85549999999.000000,43.844161987,37.148113251,89.839401245,-0.086256914,-0.028088903,0.028131679,0.995479703
85599999999.000000,44.058879852,37.605445862,90.273498535,-0.086780369,-0.028152186,0.028393853,0.995424986
85650000000.000000,44.272808075,38.067428589,90.707817078,-0.087324828,-0.028189164,0.029045805,0.995357513
85700000000.000000,44.480865479,38.534290314,91.140769958,-0.087861873,-0.028227201,0.029246897,0.995303273
85750000000.000000,44.665996552,39.011741638,91.553581238,-0.088361241,-0.028261408,0.029886246,0.995239019
85799999999.000000,44.875770569,39.486122131,91.988250732,-0.088882223,-0.028335130,0.030085152,0.995184481
85849999999.000000,45.084735870,39.965316772,92.423141479,-0.089417160,-0.028380800,0.030725375,0.995115757
85900000000.000000,45.272151947,40.450946808,92.841918945,-0.089922145,-0.028419072,0.030956380,0.995061934
85950000000.000000,45.478271484,40.938598633,93.276626587,-0.090446234,-0.028442264,0.031609144,0.994993269
86000000000.000000,45.683540344,41.429981232,93.711708069,-0.090959780,-0.028514549,0.031826023,0.994937479
86049999999.000000,45.896652222,41.923355103,94.155555725,-0.091508441,-0.028545484,0.032440420,0.994866550
86099999999.000000,46.066474915,42.426940918,94.563293457,-0.092018388,-0.028617010,0.032676324,0.994809568
86150000000.000000,46.267547607,42.931659698,94.998069763,-0.092573017,-0.028668797,0.033311795,0.994735479
86200000000.000000,46.467773438,43.440193176,95.433181763,-0.093104310,-0.028750841,0.033510998,0.994676828
86250000000.000000,46.663158417,43.952453613,95.864860535,-0.093645662,-0.028713638,0.034166060,0.994604826
86299999999.000000,46.844818115,44.469547272,96.288322449,-0.094130702,-0.028832179,0.034353781,0.994549215
86349999999.000000,47.040866852,44.991172791,96.722892761,-0.094653949,-0.028876539,0.034972437,0.994476676
86400000000.000000,47.236030579,45.516571045,97.157791138,-0.095176384,-0.028949529,0.035150815,0.994418442
86450000000.000000,47.424179077,46.046859741,97.589530945,-0.095760755,-0.028943062,0.035743807,0.994341373
86500000000.000000,47.615364075,46.580932617,98.023773193,-0.096295796,-0.029019924,0.035933051,0.994280636
86549999999.000000,47.805549622,47.120033264,98.458137512,-0.096838512,-0.029041721,0.036592182,0.994203269
86599999999.000000,47.981506348,47.661083221,98.882614136,-0.097283833,-0.029154528,0.036829039,0.994147718
86650000000.000000,48.169635773,48.209194183,99.317428589,-0.097842366,-0.029178845,0.037525468,0.994066119
86700000000.000000,48.356803894,48.761291504,99.752593994,-0.098367967,-0.029254325,0.037776276,0.994002521
86750000000.000000,48.538516998,49.318145752,100.185295105,-0.098911792,-0.029246025,0.038421243,0.993924081
86799999999.000000,48.722164154,49.879211426,100.619918823,-0.099444129,-0.029315619,0.038644109,0.993860304
86849999999.000000,48.900020599,50.442710876,101.049804688,-0.099928640,-0.029362259,0.039244525,0.993786752
86900000000.000000,49.081539154,51.012741089,101.484924316,-0.100470386,-0.029441766,0.039414912,0.993722975
