frame,timestamp,acc x (m/s^2),acc y (m/s^2),acc z (m/s^2),gyro x (rad/s),gyro y (rad/s),gyro z (rad/s),x (Ground truth),y (Ground truth),z (Ground truth),yaw (Ground Truth),pitch (Ground Truth),roll (Ground Truth)
123,4.2624138777609915,0.0,-0.0,0.010000228881835938,-0.0,-0.0,-0.0,-23.800546646118164,61.24238586425781,0.09412002563476562,-0.5967352390289307,-0.0,0.0
124,4.272413877537474,0.0,-0.0,0.01007843017578125,-0.0,-0.0,-0.0,-23.800546646118164,61.24238586425781,0.0902000442147255,-0.5967352390289307,-0.0,0.0
125,4.282413877313957,0.0,-0.0,0.009688377380371094,-0.0,-0.0,-0.0,-23.800546646118164,61.24238586425781,0.0853000208735466,-0.5967352390289307,-0.0,0.0
126,4.292413877090439,0.0,-0.0,0.01007843017578125,-0.0,-0.0,-0.0,-23.800546646118164,61.24238586425781,0.07942001521587372,-0.5967352390289307,-0.0,0.0
127,4.302413876866922,0.0,-0.0,3.618281841278076,7.764093425066676e-06,3.1802646844880655e-06,3.052793478078297e-14,-23.800546646118164,61.24238586425781,0.07292083650827408,-0.5967352390289307,-0.0,0.0
128,4.312413876643404,0.0,-0.0,15.623672485351562,3.7483478081412613e-06,2.2674150841339724e-06,1.2305662044909127e-10,-23.800546646118164,61.24238586425781,0.06700301915407181,-0.5967352390289307,-0.0,0.0
129,4.322413876419887,0.0,-0.0,14.684375762939453,2.439925310682156e-06,1.6787168988230405e-06,-1.0622225321554879e-10,-23.800546646118164,61.24238586425781,0.06157264485955238,-0.5967352390289307,-0.0,0.0
130,4.3324138761963695,0.0,-0.0,14.286523818969727,2.609408966236515e-06,1.7602388879822684e-06,-1.2580575470266808e-11,-23.800546646118164,61.24238586425781,0.05658992752432823,-0.5967352390289307,-0.0,0.0
131,4.342413875972852,0.0,-0.0,13.921133041381836,2.7156618216395145e-06,1.1194910030098981e-06,-7.372980004305418e-11,-23.800546646118164,61.24238586425781,0.05201831832528114,-0.5967352390289307,-0.0,0.0
132,4.352413875749335,0.0,-0.0,13.585039138793945,2.1767066300526494e-06,1.5096852621354628e-06,-1.133676486020363e-12,-23.800546646118164,61.24238586425781,0.04782421141862869,-0.5967352390289307,-0.0,0.0
