frame,timestamp,x,y,z,qw,qx,qy,qz,v_x (m/s),v_y (m/s),v_z (m/s),w_x (rad/s),w_y (rad/s),w_z (rad/s),acc x (m/s^2),acc y (m/s^2),acc z (m/s^2)
963,34020663357,-7.1054273576e-15,-0.000461387564432,-1.06581410364e-14,1.0,0.0,0.0,0.0,-1.77187438055e-08,-0.00304230675101,-6.14420558962e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
964,34030663356,-7.1054273576e-15,-0.000433578505184,-3.5527136788e-15,1.0,0.0,0.0,0.0,6.12959425439e-08,-0.00278235436417,9.80099645886e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
965,34040663356,7.1054273576e-15,-0.000408134423196,-3.5527136788e-15,1.0,0.0,0.0,0.0,-7.01478626297e-08,-0.00254434579983,-7.5805521864e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
966,34050663356,0.0,-0.000384864746596,-3.5527136788e-15,1.0,0.0,0.0,0.0,1.43631254446e-07,-0.00232695578597,1.06662536579e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
967,34060663356,0.0,-0.000363578787073,-3.5527136788e-15,1.0,0.0,0.0,0.0,1.14383190919e-07,-0.00212674145587,-5.67167912678e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
968,34070663355,-7.1054273576e-15,-0.000344123807743,-3.5527136788e-15,1.0,0.0,0.0,0.0,8.51366976917e-08,-0.00194457045291,-5.07802155924e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
969,34080663355,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,-3.75330921898e-09,-0.0017772387946,-5.85080828252e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
970,34090663355,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
971,34100663355,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
972,34110663355,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
973,34120663354,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
974,34130663354,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
975,34140663354,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
976,34150663354,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
977,34160663353,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
978,34170663353,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
979,34180663353,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
980,34190663353,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
981,34200663352,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
982,34210663352,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
983,34220663352,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
984,34230663352,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
985,34240663352,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
986,34250663351,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
987,34260663351,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
988,34270663351,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
989,34280663351,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
990,34290663350,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
991,34300663350,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
992,34310663350,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
993,34320663350,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
994,34330663350,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
995,34340663349,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
996,34350663349,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
997,34360663349,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
998,34370663349,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
999,34380663348,1.42108547152e-14,-0.000264129601419,3.5527136788e-15,1.0,0.0,0.0,0.0,-4.82688335524e-07,-0.00622082687914,9.97110127712e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
1000,34390663348,-7.1054273576e-15,-0.000211448641497,-1.06581410364e-14,1.0,0.0,0.0,0.0,-2.71232494242e-07,-0.00526638980955,1.13952882677e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
1001,34400663348,7.1054273576e-15,-0.000167160062119,-3.5527136788e-15,1.0,0.0,0.0,0.0,-3.81435512509e-07,-0.00442978832871,-5.18786347258e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
1002,34410663348,-7.1054273576e-15,-0.000130157452077,-3.5527136788e-15,1.0,0.0,0.0,0.0,-3.16306795867e-07,-0.00370200141333,-1.85938162651e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
1003,34420663348,7.1054273576e-15,-9.94491856545e-05,-3.5527136788e-15,1.0,0.0,0.0,0.0,-2.56071274407e-07,-0.00306912418455,-2.09222883528e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
1004,34430663347,-7.1054273576e-15,-7.42721604254e-05,-3.5527136788e-15,1.0,0.0,0.0,0.0,-1.94908253093e-07,-0.0025176142808,1.2623242895e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
1005,34440663347,0.0,-5.38635067713e-05,-3.5527136788e-15,1.0,0.0,0.0,0.0,-5.78323877676e-08,-0.00203976617195,-2.29531904638e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
1006,34450663347,0.0,-3.75747913495e-05,-7.1054273576e-15,1.0,0.0,0.0,0.0,-3.08920498071e-08,-0.00162791251205,-1.42567535587e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
1007,34460663347,0.0,-2.48717842659e-05,-7.1054273576e-15,1.0,0.0,0.0,0.0,-4.13730276705e-08,-0.00127209664788,-1.76727998923e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
1008,34470663346,0.0,-1.52206048405e-05,-3.5527136788e-15,1.0,0.0,0.0,0.0,-1.03639852256e-08,-0.000966682389844,-1.81229353757e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
1009,34480663346,-7.1054273576e-15,-8.16339161602e-06,0.0,1.0,0.0,0.0,0.0,2.36522912367e-09,-0.000706367485691,-1.93820404171e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
1010,34490663346,0.0,-3.31876799819e-06,-7.1054273576e-15,1.0,0.0,0.0,0.0,2.25857821334e-08,-0.000485382071929,-2.09801354078e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
1011,34500663346,0.0,-3.4330878762e-07,-3.5527136788e-15,1.0,0.0,0.0,0.0,-1.0599626421e-07,-0.000296134938253,-3.57797169675e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
1012,34510663346,0.0,1.0299263451e-06,-3.5527136788e-15,1.0,0.0,0.0,0.0,4.39152607612e-08,-0.000136613845825,-2.41354425337e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
1013,34520663345,0.0,1.0299263451e-06,-3.5527136788e-15,1.0,0.0,0.0,0.0,-4.58705322615e-08,-3.09944152832e-06,-3.46206530111e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
1014,34530663345,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.50802868765e-08,0.000106439591036,1.26496821906e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
1015,34540663345,7.1054273576e-15,-1.98360066861e-06,-3.5527136788e-15,1.0,0.0,0.0,0.0,5.78982621846e-08,0.000197439192561,-3.92017573955e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
1016,34550663345,0.0,-4.69211954979e-06,-1.06581410364e-14,1.0,0.0,0.0,0.0,1.1682304546e-07,0.000271062832326,1.25203856172e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
1017,34560663344,0.0,-8.01088754443e-06,-1.06581410364e-14,1.0,0.0,0.0,0.0,3.67146490987e-08,0.000330533977831,-4.55285764642e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
1018,34570663344,0.0,-1.17874005845e-05,-3.5527136788e-15,1.0,0.0,0.0,0.0,4.93214571406e-08,0.000377016054699,-3.77137077123e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
1019,34580663344,-7.1054273576e-15,-1.59072224051e-05,-3.5527136788e-15,1.0,0.0,0.0,0.0,1.05057829103e-07,0.00041199682164,-3.5304807966e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
1020,34590663344,7.1054273576e-15,-2.02942173964e-05,-1.06581410364e-14,1.0,0.0,0.0,0.0,-4.17364276473e-08,0.000439548486611,-5.11764186573e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
1021,34600663344,0.0,-2.48717842659e-05,-7.1054273576e-15,1.0,0.0,0.0,0.0,1.4838931861e-07,0.000457258225651,-3.45561046433e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
1022,34610663343,0.0,-2.95639038121e-05,-3.5527136788e-15,1.0,0.0,0.0,0.0,2.3312876074e-09,0.000468940736027,1.01282395804e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
1023,34620663343,1.42108547152e-14,-3.42940911651e-05,-3.5527136788e-15,1.0,0.0,0.0,0.0,-5.75390686208e-08,0.000474262225907,-6.55522480736e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
1024,34630663343,7.1054273576e-15,-3.90624627471e-05,-3.5527136788e-15,1.0,0.0,0.0,0.0,-8.36000157989e-09,0.000476350774989,-5.14353137851e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
1025,34640663343,0.0,-4.37927665224e-05,0.0,1.0,0.0,0.0,0.0,3.60153018519e-09,0.000474157335702,-5.06998532035e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
1026,34650663342,7.1054273576e-15,-4.84847696498e-05,-3.5527136788e-15,1.0,0.0,0.0,0.0,-8.19456786871e-08,0.000467681878945,-5.81344661291e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
