,
70,2.664187
95,2.341501
7000600,2.305228
7000800,1.316514
7001000,1.622574
7002000,1.662235
8000600,1.533995
8000800,1.543058
8001000,1.351355
8002000,4.247478
9000600,1.709653
9000800,1.156102
9001000,1.015023
9002000,3.985323
10000600,2.024892
10000800,0.907292
10001000,1.110964
10002000,3.893519
