,
500,1.157091
600,1.350607
700,1.428409
800,2.850256
900,2.139661
1000,2.415058
1100,3.101792
1200,4.883815
1300,5.540939
1400,8.23613
1500,13.950386
1600,19.404038
1700,22.144922
1800,22.776836
1900,25.135618
2000,26.635729
