,
70,2.664187
95,2.341501
7000600,2.095614
7000800,1.527406
7001000,1.474051
7002000,3.043343
8000600,1.901214
8000800,1.599561
8001000,1.199228
8002000,3.858593
9000600,1.264323
9000800,1.041463
9001000,0.955801
9002000,2.524996
10000600,1.857107
10000800,1.244561
10001000,1.03218
10002000,1.851967
