,
95,2.341501
7000600,1.789397
7000800,1.620133
7001000,1.443446
7002000,3.043343
8000600,1.704585
8000800,1.602776
8001000,1.299777
8002000,1.61065
9000600,1.34398
9000800,1.268472
9001000,1.025187
9002000,1.286712
10000600,1.930901
10000800,1.044125
10001000,0.948202
10002000,1.287548
