,
5,4.257281
10,4.341138
15,4.521054
20,4.221053
25,6.136046
30,4.218397
35,4.407867
40,4.326839
45,3.764322
50,2.601442
55,1.911395
60,1.850611
65,1.715639
70,1.628811
75,1.211253
80,1.446677
85,1.508884
90,1.471713
95,1.367583
100,1.509927
105,1.366549
110,1.713318
115,1.774737
120,1.737492
125,1.760001
130,1.970586
