,
5,4.542019
10,4.387079
15,5.154477
20,4.866548
25,4.049246
30,4.159497
35,4.07849
40,3.865992
45,3.029017
50,3.115264
55,2.157092
60,1.950626
65,1.857607
70,1.038659
75,1.253027
80,1.660253
85,0.858866
90,1.486193
95,0.935313
100,1.330025
105,1.920542
110,1.729039
115,1.815758
120,1.622095
125,1.894393
130,1.919165
