,
500,2.728438
600,1.839766
700,2.475185
800,1.864585
900,2.406126
1000,2.190332
1100,4.221365
1200,4.251042
1300,5.117786
1400,8.944524
1500,10.379416
1600,16.877179
1700,23.656364
1800,22.570978
1900,21.951393
2000,29.541594
