Generation,Solution,Fitness,Parameters,Fittest
0,"""110001101111010011111010""",0.569998025894165,"(98.0, 1031.0, 48.0, 16.0)",Fittest
0,"""101110110101001011111100""",0.5841659903526306,"(94.0, 1196.0, 49.0, 17.0)",Elite
0,"""011011110101111000110111""",0.6462399959564209,"(64.0, 1216.0, 46.0, 16.0)",Elite
0,"""000001101111010010111010""",1.0036660432815552,"(23.0, 1030.0, 48.0, 16.0)",Population
0,"""110000001111010011111111""",0.4948759973049164,"(96.0, 1031.0, 50.0, 17.0)",Population
0,"""101001101000110111100100""",0.7048760056495667,"(86.0, 850.0, 37.0, 12.0)",Population
0,"""110001101111010011110010""",0.9459080100059509,"(98.0, 1031.0, 44.0, 15.0)",Population
0,"""110001101111010011111010""",0.4616850018501282,"(98.0, 1031.0, 48.0, 16.0)",Population
0,"""010010100001011111110000""",1.153988003730774,"(50.0, 642.0, 43.0, 15.0)",Population
0,"""010100100110001101111111""",1.0384529829025269,"(53.0, 775.0, 50.0, 17.0)",Population
0,"""010010100001011111110000""",1.2856910228729248,"(50.0, 642.0, 43.0, 15.0)",Population
0,"""101000000101110110100001""",0.9930830001831055,"(83.0, 765.0, 35.0, 12.0)",Population
0,"""010100100110001101111111""",1.1963369846343994,"(53.0, 775.0, 50.0, 17.0)",Population
0,"""011000110101111101111111""",0.772167980670929,"(59.0, 1218.0, 50.0, 17.0)",Population
0,"""011111100110001000110111""",0.7807450294494629,"(70.0, 773.0, 46.0, 16.0)",Population
0,"""010100100110001101110111""",0.8928170204162598,"(53.0, 775.0, 46.0, 16.0)",Population
0,"""110001101111010011111010""",0.4632120132446289,"(98.0, 1031.0, 48.0, 16.0)",Population
0,"""011011110101111000110111""",0.5659599900245667,"(64.0, 1216.0, 46.0, 16.0)",Population
0,"""100110010001100110100111""",1.0925359725952148,"(80.0, 1096.0, 38.0, 13.0)",Population
0,"""110001101111010011111010""",33.87565612792969,"(98.0, 1031.0, 48.0, 16.0)",Population
0,"""101110110101001011111100""",0.6454179883003235,"(94.0, 1196.0, 49.0, 17.0)",Population
0,"""101010100101110110110100""",0.6917330026626587,"(87.0, 765.0, 45.0, 15.0)",Population
0,"""001000001000100111100001""",1.2185430526733398,"(33.0, 843.0, 35.0, 12.0)",Population
0,"""101011100010111001010011""",1.1729459762573242,"(89.0, 682.0, 28.0, 9.0)",Population
0,"""101000000101110110100001""",1.1790059804916382,"(83.0, 765.0, 35.0, 12.0)",Population
