Generation,Solution,Fitness,Parameters,Fittest
0,"""110011100100111110011000""",0.8055899739265442,"(102.0, 740.0, 31.0, 10.0)",Fittest
0,"""111010011111101111111010""",0.8769909739494324,"(112.0, 1493.0, 48.0, 16.0)",Elite
0,"""110001000110011100001110""",0.9579730033874512,"(98.0, 782.0, 26.0, 9.0)",Elite
0,"""110011101111111101110010""",1.4789279699325562,"(102.0, 1049.0, 44.0, 15.0)",Population
0,"""111010011111101111111010""",0.9912790060043335,"(112.0, 1493.0, 48.0, 16.0)",Population
0,"""110011001100101001001001""",1.053117036819458,"(101.0, 956.0, 23.0, 8.0)",Population
0,"""110001000110011100001110""",1.1565580368041992,"(98.0, 782.0, 26.0, 9.0)",Population
0,"""011111010001001010101100""",3.3647119998931885,"(69.0, 1083.0, 41.0, 14.0)",Population
0,"""001011011010101111011011""",999.0,"(38.0, 1353.0, 32.0, 11.0)",Population
0,"""110011100100111110011000""",0.9108290076255798,"(102.0, 740.0, 31.0, 10.0)",Population
0,"""111010011111101111111010""",0.8931000232696533,"(112.0, 1493.0, 48.0, 16.0)",Population
0,"""101000111111101011100111""",1.1965030431747437,"(84.0, 1492.0, 38.0, 13.0)",Population
0,"""100001000110011100001110""",0.8665310144424438,"(72.0, 782.0, 26.0, 9.0)",Population
0,"""110010001100101001001001""",1.2992500066757202,"(99.0, 956.0, 23.0, 8.0)",Population
0,"""110111101111111101100010""",19.4943790435791,"(108.0, 1049.0, 36.0, 12.0)",Population
0,"""100101010010111001101001""",29.01042938232422,"(79.0, 1132.0, 39.0, 13.0)",Population
0,"""101000111111101011100111""",31.840333938598633,"(84.0, 1492.0, 38.0, 13.0)",Population
0,"""101000111111101011100111""",999.0,"(84.0, 1492.0, 38.0, 13.0)",Population
0,"""100001000110011100001110""",0.683122992515564,"(72.0, 782.0, 26.0, 9.0)",Population
0,"""110001000010011100001110""",0.8012019991874695,"(98.0, 669.0, 26.0, 9.0)",Population
0,"""110010001100101001001001""",1.0992989540100098,"(99.0, 956.0, 23.0, 8.0)",Population
0,"""110010001100101001001001""",1.089540958404541,"(99.0, 956.0, 23.0, 8.0)",Population
0,"""111010001101100100000111""",999.0,"(112.0, 982.0, 22.0, 7.0)",Population
0,"""110010001100101001001001""",1.5142379999160767,"(99.0, 956.0, 23.0, 8.0)",Population
0,"""001111001101001110101000""",83.02082824707031,"(44.0, 972.0, 39.0, 13.0)",Population
0,"""011110101011001101001110""",1.0427600145339966,"(69.0, 916.0, 26.0, 9.0)",Population
0,"""110011100100111110011000""",0.7062770128250122,"(102.0, 740.0, 31.0, 10.0)",Population
0,"""101000111111101011100111""",999.0,"(84.0, 1492.0, 38.0, 13.0)",Population
0,"""111011001000110100001110""",0.9009140133857727,"(113.0, 848.0, 26.0, 9.0)",Population
0,"""110001000110011100001110""",0.9509459733963013,"(98.0, 782.0, 26.0, 9.0)",Population
0,"""101011001000110100001110""",0.8329160213470459,"(88.0, 848.0, 26.0, 9.0)",Population
1,"""100001000110011100001110""",0.683122992515564,"(72.0, 782.0, 26.0, 9.0)",Fittest
1,"""110011100100111110011000""",0.7062770128250122,"(102.0, 740.0, 31.0, 10.0)",Elite
1,"""110001000010011100001110""",0.8012019991874695,"(98.0, 669.0, 26.0, 9.0)",Elite
1,"""110010001100101001001000""",1.4242000579833984,"(99.0, 956.0, 23.0, 8.0)",Population
1,"""110001000110011100001110""",1.0366389751434326,"(98.0, 782.0, 26.0, 9.0)",Population
1,"""100001000110011100001110""",1.181607961654663,"(72.0, 782.0, 26.0, 9.0)",Population
1,"""110010100100111110011000""",0.7295690178871155,"(100.0, 740.0, 31.0, 10.0)",Population
1,"""100001000110011100011110""",0.8796349763870239,"(72.0, 782.0, 34.0, 11.0)",Population
1,"""111010011111101111111010""",999.0,"(112.0, 1493.0, 48.0, 16.0)",Population
1,"""110001100100111110011000""",0.9164950251579285,"(98.0, 740.0, 31.0, 10.0)",Population
1,"""110001000010011100001110""",0.8165180087089539,"(98.0, 669.0, 26.0, 9.0)",Population
1,"""110001000010011100001110""",0.9386990070343018,"(98.0, 669.0, 26.0, 9.0)",Population
1,"""100001010110011100001110""",0.8542699813842773,"(72.0, 1232.0, 26.0, 9.0)",Population
1,"""110001000110011100001110""",0.9493550062179565,"(98.0, 782.0, 26.0, 9.0)",Population
1,"""110010100100111110011000""",0.7304990291595459,"(100.0, 740.0, 31.0, 10.0)",Population
1,"""110011100110111100001110""",0.8714010119438171,"(102.0, 796.0, 26.0, 9.0)",Population
1,"""110001000100010110011000""",0.797406017780304,"(98.0, 723.0, 31.0, 10.0)",Population
1,"""110001000010011100001110""",0.9091989994049072,"(98.0, 669.0, 26.0, 9.0)",Population
1,"""100001000110011100001110""",1.6944730281829834,"(72.0, 782.0, 26.0, 9.0)",Population
1,"""110001000100111100001110""",0.8019610047340393,"(98.0, 739.0, 26.0, 9.0)",Population
1,"""100011100110011110011000""",0.8788260221481323,"(76.0, 783.0, 31.0, 10.0)",Population
1,"""110011100100111110011000""",0.7128450274467468,"(102.0, 740.0, 31.0, 10.0)",Population
1,"""110001000110011100001110""",0.9966409802436829,"(98.0, 782.0, 26.0, 9.0)",Population
1,"""101011001000110100011110""",0.8393080234527588,"(88.0, 848.0, 34.0, 11.0)",Population
1,"""110011100100111110011000""",0.8529729843139648,"(102.0, 740.0, 31.0, 10.0)",Population
1,"""110011100100111110011000""",0.7578740119934082,"(102.0, 740.0, 31.0, 10.0)",Population
1,"""100001000110011100001110""",1.400810956954956,"(72.0, 782.0, 26.0, 9.0)",Population
1,"""111001000110101111111110""",999.0,"(110.0, 790.0, 50.0, 17.0)",Population
1,"""100010011111011100001010""",999.0,"(74.0, 1485.0, 24.0, 8.0)",Population
1,"""111010011111101111111010""",1.2015719413757324,"(112.0, 1493.0, 48.0, 16.0)",Population
1,"""110011100100111110011000""",0.8111569881439209,"(102.0, 740.0, 31.0, 10.0)",Population
2,"""100001000110011100001110""",0.683122992515564,"(72.0, 782.0, 26.0, 9.0)",Fittest
2,"""110011100100111110011000""",0.7062770128250122,"(102.0, 740.0, 31.0, 10.0)",Elite
2,"""110011100100111110011000""",0.7128450274467468,"(102.0, 740.0, 31.0, 10.0)",Elite
2,"""110011100110111100001110""",0.99822998046875,"(102.0, 796.0, 26.0, 9.0)",Population
2,"""110010100100111110011000""",0.7605130076408386,"(100.0, 740.0, 31.0, 10.0)",Population
2,"""100010100100111110011000""",1.0164799690246582,"(75.0, 740.0, 31.0, 10.0)",Population
2,"""110011100100111110011000""",10.194128036499023,"(102.0, 740.0, 31.0, 10.0)",Population
2,"""110011100100111110011000""",1.0097240209579468,"(102.0, 740.0, 31.0, 10.0)",Population
2,"""110001000010011100001110""",1.129243016242981,"(98.0, 669.0, 26.0, 9.0)",Population
2,"""110011100100111110011000""",0.5715799927711487,"(102.0, 740.0, 31.0, 10.0)",Population
2,"""100001000110011100011110""",1.9792660474777222,"(72.0, 782.0, 34.0, 11.0)",Population
2,"""110001000100010110011000""",0.8575019836425781,"(98.0, 723.0, 31.0, 10.0)",Population
2,"""110001000010011100001110""",0.9165999889373779,"(98.0, 669.0, 26.0, 9.0)",Population
