frame,timestamp,x,y,z,qw,qx,qy,qz,v_x (m/s),v_y (m/s),v_z (m/s),w_x (rad/s),w_y (rad/s),w_z (rad/s),acc x (m/s^2),acc y (m/s^2),acc z (m/s^2),roll,pitch,yaw
1057,34741272738,-94.67617797851562,-24.420961380004883,0.09412002563476562,0.9999990348244333,0.0,-0.0,-0.0013893704336243756,0.0,-0.0,-0.2939999997615814,0.0,-0.0,-0.0,0.0,-0.0,-9.800000190734863,0.0,-0.0,-0.0027787417612400267
1058,34751272738,-94.67617797851562,-24.420961380004883,0.0902000442147255,0.9999990348244333,0.0,-0.0,-0.0013893704336243756,0.0,-0.0,-0.3919999897480011,0.0,-0.0,-0.0,0.0,-0.0,-9.799999237060547,0.0,-0.0,-0.0027787417612400267
1059,34761272738,-94.67617797851562,-24.420961380004883,0.0853000208735466,0.9999990348244333,0.0,-0.0,-0.0013893704336243756,0.0,-0.0,-0.4899999797344208,0.0,-0.0,-0.0,0.0,-0.0,-9.799999237060547,0.0,-0.0,-0.0027787417612400267
1060,34771272738,-94.67617797851562,-24.420961380004883,0.07942001521587372,0.9999990348244333,0.0,-0.0,-0.0013893704336243756,0.0,-0.0,-0.5879999995231628,0.0,-0.0,-0.0,0.0,-0.0,-9.800002098083496,0.0,-0.0,-0.0027787417612400267
1061,34781272737,-94.67617797851562,-24.420961380004883,0.07292087376117706,0.9999990348244333,0.0,-0.0,-0.0013893704336243756,0.0,-0.0,-0.6499377489089966,-0.00043103290954604745,0.00022381676535587758,9.043298336737504e-13,0.0,-0.0,-6.193775177001953,0.0,-0.0,-0.0027787417612400267
1062,34791272737,-94.67617797851562,-24.420961380004883,0.06700301915407181,0.9999990348244333,0.0,-0.0,-0.0013893704336243756,-1.02928602530028e-07,-2.473051608831156e-06,-0.591779887676239,-0.0002506834571249783,0.00015280778461601585,1.3641948903853063e-08,-1.0292860679328442e-05,-0.000247305171797052,5.815786361694336,0.0,-0.0,-0.0027787417612400267
1063,34801272737,-94.67617797851562,-24.420961380004883,0.06157264485955238,0.9999990348244333,0.0,-0.0,-0.0013893704336243756,-8.569962517412932e-08,-2.088983592329896e-06,-0.5430377721786499,-0.00018845875456463546,0.00011974022345384583,1.625307888275529e-09,1.7228977640115772e-06,3.84068007406313e-05,4.874211311340332,0.0,-0.0,-0.0027787417612400267
1064,34811272737,-94.67617797851562,-24.42095947265625,0.05658992752432823,0.9999990348244333,0.0,-0.0,-0.0013893704336243756,-9.157439251339383e-08,-1.8160438912673271e-06,-0.49827221035957336,-0.00020066596334800124,0.00012542943295557052,-3.232270229247547e-09,-5.874767339264508e-07,2.7293970561004244e-05,4.476556301116943,0.0,-0.0,-0.0027787417612400267
1065,34821272737,-94.67617797851562,-24.42095947265625,0.05201831832528114,0.9999990348244333,0.0,-0.0,-0.0013893704336243756,-7.829011394733243e-08,-1.2762189953718917e-06,-0.4571608901023865,-8.399739454034716e-05,0.00010968899732688442,-3.1026674562895096e-09,1.3284278566061403e-06,5.398249049903825e-05,4.1111321449279785,0.0,-0.0,-0.0027787417612400267
1066,34831272736,-94.67617797851562,-24.42095947265625,0.04782421141862869,0.9999990348244333,0.0,-0.0,-0.0013893704336243756,-4.9599609752704055e-08,-6.671527899015928e-07,-0.41940975189208984,-7.769840158289298e-05,7.2492279286962e-05,-5.2628732483128715e-09,2.8690503768302733e-06,6.0906619182787836e-05,3.775113821029663,0.0,-0.0,-0.0027787417612400267
1067,34841272736,-94.67617797851562,-24.42095947265625,0.04397674277424812,0.9999990348244333,0.0,-0.0,-0.0013893704336243756,-3.905696388528668e-08,-9.760497050592676e-07,-0.384745717048645,-0.00013022696657571942,5.446996510727331e-05,-5.929062241172289e-10,1.0542645441091736e-06,-3.088969242526218e-05,3.4664034843444824,0.0,-0.0,-0.0027787417612400267
1068,34851272736,-94.67617797851562,-24.42095947265625,0.04044754058122635,0.9999990348244333,0.0,-0.0,-0.0013893704336243756,-9.256647892641467e-09,-3.957388514663762e-07,-0.3529205620288849,-3.373507934156805e-05,1.5242379959090613e-05,-7.96155141813415e-09,2.980031467814115e-06,5.803108069812879e-05,3.1825156211853027,0.0,-0.0,-0.0027787417612400267
1069,34861272736,-94.67617797851562,-24.42095947265625,0.03721050173044205,0.9999990348244333,0.0,-0.0,-0.0013893704336243756,-4.280802912148829e-08,-5.570652774622431e-07,-0.3237030804157257,-4.6087261580396444e-05,5.617085480480455e-05,7.62893570538381e-09,-3.3551380056451308e-06,-1.613264248589985e-05,2.921748161315918,0.0,-0.0,-0.0027787417612400267
1070,34871272735,-94.67617797851562,-24.42095947265625,0.03424163907766342,0.9999990348244333,0.0,-0.0,-0.0013893704336243756,-2.588761560673447e-08,-5.780428296020546e-07,-0.29688262939453125,4.138285476074088e-06,3.6476150853559375e-05,1.5323912139209028e-09,1.692041337264527e-06,-2.097755213981145e-06,2.6820449829101562,0.0,-0.0,-0.0027787417612400267
1071,34881272735,-94.67617797851562,-24.42095947265625,0.03151897341012955,0.9999990348244333,0.0,-0.0,-0.0013893704336243756,3.710511009558104e-09,-4.419322294779704e-07,-0.27226507663726807,2.9628947686433094e-06,-3.726946260940167e-06,-3.4769365164777355e-09,2.9598127184726764e-06,1.3611060239782091e-05,2.4617552757263184,0.0,-0.0,-0.0027787417612400267
1072,34891272735,-94.67617797851562,-24.42095947265625,0.029022254049777985,0.9999990348244333,0.0,-0.0,-0.0013893704336243756,-2.8230491722069928e-08,-3.3572780466784025e-07,-0.24967128038406372,-9.975251305149868e-05,3.631864456110634e-05,4.353176041860252e-09,-3.194100372638786e-06,1.0620442481013015e-05,2.2593796253204346,0.0,-0.0,-0.0027787417612400267
1073,34901272735,-94.67617797851562,-24.42095947265625,0.026732901111245155,0.9999990348244333,0.0,-0.0,-0.0013893704336243756,3.5973493073271356e-09,-5.312503503773769e-07,-0.22893588244915009,2.4945070435933303e-06,-4.104017989448039e-06,-1.8512735788789314e-10,3.182784212185652e-06,-1.955225525307469e-05,2.0735397338867188,0.0,-0.0,-0.0027787417612400267
1074,34911272735,-94.67617797851562,-24.42095947265625,0.024633826687932014,0.9999990348244333,0.0,-0.0,-0.0013893704336243756,3.2166502794694907e-09,-3.9079274927189545e-08,-0.20990760624408722,1.219278601638507e-06,-4.643959982786328e-06,-1.7673927876771245e-09,-3.80699027857645e-08,4.921710569760762e-05,1.9028276205062866,0.0,-0.0,-0.0027787417612400267
1075,34921272734,-94.67617797851562,-24.42095947265625,0.022709311917424202,0.9999990348244333,0.0,-0.0,-0.0013893704336243756,3.6777276779531576e-09,1.239398894625765e-08,-0.1924496442079544,3.546605512383394e-06,-5.188752311369171e-06,-3.1496255603613577e-10,4.610773984836669e-08,5.147326646692818e-06,1.7457962036132812,0.0,-0.0,-0.0027787417612400267
1076,34931272734,-94.67617797851562,-24.42095947265625,0.02094501443207264,0.9999990348244333,0.0,-0.0,-0.0013893704336243756,-1.090407142356753e-08,3.376316470848906e-08,-0.17642895877361298,-4.501250805333257e-05,1.4344078408612404e-05,1.4038086249001935e-09,-1.4581798950530356e-06,2.136917373718461e-06,1.602068543434143,0.0,-0.0,-0.0027787417612400267
