frame,timestamp,acc x (m/s^2),acc y (m/s^2),acc z (m/s^2),gyro x (rad/s),gyro y (rad/s),gyro z (rad/s),x (Ground truth),y (Ground truth),z (Ground truth),yaw (Ground Truth),pitch (Ground Truth),roll (Ground Truth)
558,13.1875240763184,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
559,13.1975240760949,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
560,13.2075240758713,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
561,13.2175240756478,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
562,13.2275240754243,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
563,13.2375240752008,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
564,13.2475240749773,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
565,13.2575240747537,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
566,13.2675240745302,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
567,13.2775240743067,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
568,13.2875240740832,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
569,13.2975240738597,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
570,13.3075240736362,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
571,13.3175240734126,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
572,13.3275240731891,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
573,13.3375240729656,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
574,13.3475240727421,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
575,13.3575240725186,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
576,13.3675240722951,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
577,13.3775240720715,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
578,13.387524071848,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
579,13.3975240716245,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
580,13.407524071401,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
581,13.4175240711775,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
582,13.427524070954,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
583,13.4375240707304,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
584,13.4475240705069,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
585,13.4575240702834,0,0,9.18782424926758,8.29694556614413E-07,-3.47604867556583E-07,9.90720838700554E-11,-23.8005466461182,61.2423858642578,0.001805839478038,-0.596735239028931,0,0
586,13.4675240700599,0,0,9.90536689758301,8.51490426612145E-07,-3.52850406670768E-07,-8.77187211756336E-13,-23.8005466461182,61.2423858642578,0.001753158518113,-0.596735239028931,0,0
587,13.4775240698364,0,0,9.89392375946045,1.79934886546107E-07,3.77395981132622E-09,7.4402095595616E-11,-23.8005466461182,61.2423858642578,0.001708869938739,-0.596735239028931,0,0
588,13.4875240696128,0,0,9.88286304473877,8.53720337090635E-07,3.54077201336622E-07,3.64518276674275E-11,-23.8005466461182,61.2423858642578,0.001671867328696,-0.596735239028931,0,0
589,13.4975240693893,0,0,9.87294101715088,-3.79171751774265E-08,1.04604014339316E-08,-2.07856717948651E-11,-23.8005466461182,61.2423858642578,0.001641159062274,-0.596735239028931,0,0
590,13.5075240691658,0,0,9.86531448364258,8.4029557001486E-07,-3.38189948934087E-07,1.03311803556494E-12,-23.8005466461182,61.2423858642578,0.001615982037038,-0.596735239028931,0,0
591,13.5175240689423,0,0,9.85768508911133,-4.93101381948691E-08,1.65640123839239E-08,-3.35731442646647E-13,-23.8005466461182,61.2423858642578,0.001595573383383,-0.596735239028931,0,0
592,13.5275240687188,0,0,9.85119819641113,-7.60861311732697E-08,2.60745007807373E-08,4.53725945703809E-12,-23.8005466461182,61.2423858642578,0.001579284667969,-0.596735239028931,0,0
593,13.5375240684953,0,0,9.84585952758789,-1.00812762582336E-07,3.27251541420992E-08,5.81092465812283E-12,-23.8005466461182,61.2423858642578,0.001566581660882,-0.596735239028931,0,0
594,13.5475240682717,0,0,9.84051704406738,-1.25345763990481E-07,4.17318268830513E-08,6.07664266127905E-12,-23.8005466461182,61.2423858642578,0.001556930481456,-0.596735239028931,0,0
595,13.5575240680482,0,0,9.83594036102295,7.65390169021885E-08,4.83376005888658E-08,7.33581251299853E-12,-23.8005466461182,61.2423858642578,0.001549873268232,-0.596735239028931,0,0
596,13.5675240678247,0,0,9.83212661743164,-1.76405080765107E-07,5.73932510405939E-08,-9.60207607869634E-12,-23.8005466461182,61.2423858642578,0.001545028644614,-0.596735239028931,0,0
597,13.5775240676012,0,0,9.82869148254395,-2.13182872244033E-07,6.12372232922098E-08,4.19541901219844E-11,-23.8005466461182,61.2423858642578,0.001542053185403,-0.596735239028931,0,0
