Generation,Solution,Fitness,Parameters,Fittest
0,"""111001001101100011010011""",0.9558539986610413,"(110.0, 982.0, 28.0, 9.0)",Fittest
0,"""110011001000000101001101""",1.3178199529647827,"(101.0, 828.0, 25.0, 8.0)",Elite
0,"""101100010100100110111011""",1.3199169635772705,"(90.0, 1180.0, 48.0, 16.0)",Elite
0,"""100000010001110110010000""",1.7910720109939575,"(71.0, 1103.0, 27.0, 9.0)",Population
0,"""101100000010100101100010""",1.188946008682251,"(90.0, 673.0, 36.0, 12.0)",Population
0,"""111001001101100011010011""",0.8667759895324707,"(110.0, 982.0, 28.0, 9.0)",Population
0,"""101100010100100110110011""",1.1325769424438477,"(90.0, 1180.0, 44.0, 15.0)",Population
0,"""111010110011110110010011""",1.3987090587615967,"(113.0, 1159.0, 28.0, 9.0)",Population
0,"""110011001000000101001101""",1.8785899877548218,"(101.0, 828.0, 25.0, 8.0)",Population
0,"""110110111100000100100110""",1.7229620218276978,"(106.0, 1390.0, 38.0, 13.0)",Population
0,"""101011100000001100101100""",0.9027929902076721,"(89.0, 606.0, 41.0, 14.0)",Population
0,"""000001100000011001000011""",1.966480016708374,"(23.0, 611.0, 20.0, 7.0)",Population
0,"""101010011011001101010000""",1.7241050004959106,"(87.0, 1366.0, 27.0, 9.0)",Population
0,"""111010000011000100011111""",1.1196269989013672,"(112.0, 687.0, 34.0, 11.0)",Population
0,"""101100010100100010110011""",1.280998945236206,"(90.0, 1178.0, 44.0, 15.0)",Population
0,"""111001110101101000100101""",1.4164170026779175,"(111.0, 1209.0, 37.0, 12.0)",Population
0,"""110011001000000101001101""",1.305035948753357,"(101.0, 828.0, 25.0, 8.0)",Population
0,"""111010110011110110010011""",1.4072959423065186,"(113.0, 1159.0, 28.0, 9.0)",Population
0,"""001011100000001100101100""",1.9187170267105103,"(39.0, 606.0, 41.0, 14.0)",Population
0,"""101011011100011100101000""",1.6936370134353638,"(88.0, 1401.0, 39.0, 13.0)",Population
0,"""101100000010100111100010""",1.043969988822937,"(90.0, 674.0, 36.0, 12.0)",Population
0,"""110011001000000101001101""",1.660979986190796,"(101.0, 828.0, 25.0, 8.0)",Population
0,"""111010000011000100011111""",1.1500799655914307,"(112.0, 687.0, 34.0, 11.0)",Population
0,"""101010011011101101011000""",1.6264580488204956,"(87.0, 1380.0, 31.0, 10.0)",Population
0,"""111001001101100011010011""",0.9410399794578552,"(110.0, 982.0, 28.0, 9.0)",Population
0,"""101010011011101101011000""",1.6515820026397705,"(87.0, 1380.0, 31.0, 10.0)",Population
0,"""101011011100011100101000""",1.7841960191726685,"(88.0, 1401.0, 39.0, 13.0)",Population
0,"""110000010001110100100000""",1.08883798122406,"(96.0, 1102.0, 35.0, 12.0)",Population
0,"""100110011100000110010110""",1.8381609916687012,"(80.0, 1391.0, 30.0, 10.0)",Population
0,"""111001001101100011010011""",1.0905430316925049,"(110.0, 982.0, 28.0, 9.0)",Population
0,"""111001110101101000100101""",1.6103639602661133,"(111.0, 1209.0, 37.0, 12.0)",Population
1,"""111001001101100011010011""",0.8667759895324707,"(110.0, 982.0, 28.0, 9.0)",Fittest
1,"""101011100000001100101100""",0.9027929902076721,"(89.0, 606.0, 41.0, 14.0)",Elite
1,"""111001001101100011010011""",0.9410399794578552,"(110.0, 982.0, 28.0, 9.0)",Elite
1,"""111000001101100011010011""",1.0278249979019165,"(109.0, 982.0, 28.0, 9.0)",Population
1,"""111000000011000100011111""",1.1823979616165161,"(109.0, 687.0, 34.0, 11.0)",Population
1,"""101100000010100011010011""",1.0829800367355347,"(90.0, 672.0, 28.0, 9.0)",Population
1,"""111001001101100111100010""",0.9116209745407104,"(110.0, 983.0, 36.0, 12.0)",Population
1,"""101100000110100111100010""",1.6918710470199585,"(90.0, 786.0, 36.0, 12.0)",Population
1,"""101100010100100010110001""",1.1997489929199219,"(90.0, 1178.0, 43.0, 15.0)",Population
1,"""101011100000001100101100""",0.8844910264015198,"(89.0, 606.0, 41.0, 14.0)",Population
1,"""001100010100100110110011""",5.204520225524902,"(39.0, 1180.0, 44.0, 15.0)",Population
1,"""111000001101100011010011""",0.743261992931366,"(109.0, 982.0, 28.0, 9.0)",Population
1,"""101100010100100110110011""",1.3161389827728271,"(90.0, 1180.0, 44.0, 15.0)",Population
1,"""111001001101100001010011""",0.650056004524231,"(110.0, 981.0, 28.0, 9.0)",Population
1,"""110011001000000101001101""",1.7668850421905518,"(101.0, 828.0, 25.0, 8.0)",Population
1,"""101100010100100110110011""",1.3666620254516602,"(90.0, 1180.0, 44.0, 15.0)",Population
1,"""111001001101100011010011""",0.7981730103492737,"(110.0, 982.0, 28.0, 9.0)",Population
1,"""101100010100100110111011""",1.235595941543579,"(90.0, 1180.0, 48.0, 16.0)",Population
1,"""111001001101100011010011""",0.9316080212593079,"(110.0, 982.0, 28.0, 9.0)",Population
1,"""101100010100100110110011""",1.5732070207595825,"(90.0, 1180.0, 44.0, 15.0)",Population
1,"""101101000010100111100010""",1.4583280086517334,"(91.0, 674.0, 36.0, 12.0)",Population
1,"""111001001101100011010011""",0.9429230093955994,"(110.0, 982.0, 28.0, 9.0)",Population
1,"""111010000011000100001111""",1.1090420484542847,"(112.0, 687.0, 26.0, 9.0)",Population
1,"""110000010001110100100000""",1.1009069681167603,"(96.0, 1102.0, 35.0, 12.0)",Population
1,"""111001001101110011010011""",0.9394829869270325,"(110.0, 989.0, 28.0, 9.0)",Population
1,"""111010000011000100011111""",1.0582820177078247,"(112.0, 687.0, 34.0, 11.0)",Population
1,"""110000010001110100100000""",1.1728839874267578,"(96.0, 1102.0, 35.0, 12.0)",Population
1,"""110000010001110100100000""",1.0336560010910034,"(96.0, 1102.0, 35.0, 12.0)",Population
1,"""101011100000001100101100""",1.559154987335205,"(89.0, 606.0, 41.0, 14.0)",Population
