12716737655,0,-0.0925783157581,-3.5527136788E-15,1,0,0,0,0,-0.293999999762,-5.55111512313E-17,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
12726737655,-7.1054273576E-15,-0.0886583343381,-1.06581410364E-14,1,0,0,0,0,-0.391999989748,-8.32667268469E-17,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
12736737655,0,-0.0837583109969,0,1,0,0,0,0,-0.489999979734,-8.32667268469E-17,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
12746737655,0,-0.0778783053393,-7.1054273576E-15,1,0,0,0,0,-0.587999999523,-1.11022302463E-16,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
12756737655,0,-0.0713791266317,-3.5527136788E-15,1,0,0,0,0,-0.649936378002,-1.11022302463E-16,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
12766737654,0,-0.0654613092775,3.5527136788E-15,1,0,0,0,-2.22807352657E-06,-0.591778039932,-1.05905471171E-07,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
12776737654,0,-0.0600309349829,-3.5527136788E-15,1,0,0,0,-1.68716132976E-06,-0.543038070202,-8.15803887777E-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
12786737654,-7.1054273576E-15,-0.0550482176477,-3.5527136788E-15,1,0,0,0,-1.22830897453E-06,-0.498272538185,-8.26778503993E-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
12796737654,0,-0.0504766084487,-3.5527136788E-15,1,0,0,0,-1.34130516471E-06,-0.45716163516,-5.60660923243E-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
12806737653,7.1054273576E-15,-0.046282501542,-7.1054273576E-15,1,0,0,0,-1.03812817542E-06,-0.419409096241,-7.19993097087E-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
12816737653,0,-0.0424350328976,-3.5527136788E-15,1,0,0,0,-7.89871251072E-07,-0.38474470377,-3.92898230062E-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
12826737653,7.1054273576E-15,-0.0389058307046,0,1,0,0,0,-1.01942532638E-06,-0.352919489145,-1.39219010209E-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
12836737653,0,-0.0356687918538,-1.06581410364E-14,1,0,0,0,-5.93047616348E-07,-0.323702394962,-2.74244272291E-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
12846737653,-7.1054273576E-15,-0.032699966454,-7.1054273576E-15,1,0,0,0,-6.03267949373E-07,-0.296881467104,-2.66317866093E-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
12856737652,7.1054273576E-15,-0.0299773417646,-7.1054273576E-15,1,0,0,0,-2.37548093196E-07,-0.27226421237,-7.80831843628E-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
12866737652,0,-0.0274806205416,3.5527136788E-15,1,0,0,0,-3.93771131257E-07,-0.249670818448,-2.56884363087E-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
12876737652,0,-0.0251912676031,-7.1054273576E-15,1,0,0,0,-1.49749155298E-07,-0.228935420513,8.17592479829E-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
12886737652,0,-0.0230921931798,3.5527136788E-15,1,0,0,0,-1.26095457631E-07,-0.209907144308,7.04830767362E-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
12896737651,0,-0.0211677156622,-7.1054273576E-15,1,0,0,0,-2.21830632086E-07,-0.192448347807,-2.41515288046E-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
