frame,timestamp,acc x (m/s^2),acc y (m/s^2),acc z (m/s^2),gyro x (rad/s),gyro y (rad/s),gyro z (rad/s),x (Ground truth),y (Ground truth),z (Ground truth),yaw (Ground Truth),pitch (Ground Truth),roll (Ground Truth)
477,16.6934255573578,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
478,16.7034255571343,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
479,16.7134255569108,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
480,16.7234255566873,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
481,16.7334255564638,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
482,16.7434255562403,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
483,16.7534255560167,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
484,16.7634255557932,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
485,16.7734255555697,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
486,16.7834255553462,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
487,16.7934255551227,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
488,16.8034255548992,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
489,16.8134255546756,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
490,16.8234255544521,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
491,16.8334255542286,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
492,16.8434255540051,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
493,16.8534255537816,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
494,16.863425553558,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
495,16.8734255533345,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
496,16.883425553111,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
