frame,timestamp,x,y,z,qw,qx,qy,qz,v_x (m/s),v_y (m/s),v_z (m/s),w_x (rad/s),w_y (rad/s),w_z (rad/s),acc x (m/s^2),acc y (m/s^2),acc z (m/s^2)
458,16503425561,0.0,-0.000931091257371,3.5527136788e-15,1.0,0.0,0.0,0.0,1.01446261169e-07,-0.00742205604911,1.01022523671e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
459,16513425561,0.0,-0.000863189692609,-7.1054273576e-15,1.0,0.0,0.0,0.0,1.61312669889e-07,-0.00678966520354,-5.65185809308e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
460,16523425561,-7.1054273576e-15,-0.000801086309373,-7.1054273576e-15,1.0,0.0,0.0,0.0,5.030689465e-08,-0.00621174788103,9.28430132644e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
461,16533425560,0.0,-0.000744247459807,-3.5527136788e-15,1.0,0.0,0.0,0.0,1.71498740542e-07,-0.0056830025278,-5.89392135228e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
462,16543425560,7.1054273576e-15,-0.00069225311745,-3.5527136788e-15,1.0,0.0,0.0,0.0,-2.68426560979e-08,-0.00519810663536,8.34006197393e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
463,16553425560,0.0,-0.000644721905708,3.5527136788e-15,1.0,0.0,0.0,0.0,-3.47001050116e-09,-0.00475424760953,7.68457919477e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
464,16563425560,-7.1054273576e-15,-0.000601234496575,-1.06581410364e-14,1.0,0.0,0.0,0.0,-9.15197944096e-08,-0.00434847828001,7.11998016057e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
465,16573425560,0.0,-0.00056144723203,-3.5527136788e-15,1.0,0.0,0.0,0.0,7.48236033132e-08,-0.00397713668644,8.82887807221e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
466,16583425559,0.0,-0.000525093055334,-3.5527136788e-15,1.0,0.0,0.0,0.0,9.12052087187e-08,-0.00363722792827,-6.07007022467e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
467,16593425559,0.0,-0.000491829006936,-3.5527136788e-15,1.0,0.0,0.0,0.0,1.47006232964e-07,-0.00332678784616,-4.55913618013e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
468,16603425559,-7.1054273576e-15,-0.000461387564432,-1.06581410364e-14,1.0,0.0,0.0,0.0,-1.77187438055e-08,-0.00304230675101,-6.14420558962e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
469,16613425559,-7.1054273576e-15,-0.000433578505184,-3.5527136788e-15,1.0,0.0,0.0,0.0,6.12959425439e-08,-0.00278235436417,9.80099645886e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
470,16623425558,7.1054273576e-15,-0.000408134423196,-3.5527136788e-15,1.0,0.0,0.0,0.0,-7.01478626297e-08,-0.00254434579983,-7.5805521864e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
471,16633425558,0.0,-0.000384864746596,-3.5527136788e-15,1.0,0.0,0.0,0.0,1.43631254446e-07,-0.00232695578597,1.06662536579e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
472,16643425558,0.0,-0.000363578787073,-3.5527136788e-15,1.0,0.0,0.0,0.0,1.14383190919e-07,-0.00212674145587,-5.67167912678e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
473,16653425558,-7.1054273576e-15,-0.000344123807743,-3.5527136788e-15,1.0,0.0,0.0,0.0,8.51366976917e-08,-0.00194457045291,-5.07802155924e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
474,16663425558,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,-3.75330921898e-09,-0.0017772387946,-5.85080828252e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
475,16673425557,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
476,16683425557,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
477,16693425557,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
478,16703425557,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
479,16713425556,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
480,16723425556,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
481,16733425556,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
482,16743425556,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
483,16753425556,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
484,16763425555,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
485,16773425555,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
486,16783425555,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
487,16793425555,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
488,16803425554,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
489,16813425554,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
490,16823425554,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
491,16833425554,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
492,16843425554,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
493,16853425553,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
494,16863425553,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
495,16873425553,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
496,16883425553,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
497,16893425552,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
498,16903425552,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
499,16913425552,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
500,16923425552,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
501,16933425551,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
502,16943425551,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
503,16953425551,0.0,-0.000326347304508,-3.5527136788e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
504,16963425551,1.42108547152e-14,-0.000264129601419,3.5527136788e-15,1.0,0.0,0.0,0.0,-4.82688335524e-07,-0.00622082687914,9.97110127712e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
505,16973425551,-7.1054273576e-15,-0.000211448641497,-1.06581410364e-14,1.0,0.0,0.0,0.0,-2.71232494242e-07,-0.00526638980955,1.13952882677e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
506,16983425550,7.1054273576e-15,-0.000167160062119,-3.5527136788e-15,1.0,0.0,0.0,0.0,-3.81435512509e-07,-0.00442978832871,-5.18786347258e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
507,16993425550,-7.1054273576e-15,-0.000130157452077,-3.5527136788e-15,1.0,0.0,0.0,0.0,-3.16306795867e-07,-0.00370200141333,-1.85938162651e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
508,17003425550,7.1054273576e-15,-9.94491856545e-05,-3.5527136788e-15,1.0,0.0,0.0,0.0,-2.56071274407e-07,-0.00306912418455,-2.09222883528e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
509,17013425550,-7.1054273576e-15,-7.42721604254e-05,-3.5527136788e-15,1.0,0.0,0.0,0.0,-1.94908253093e-07,-0.0025176142808,1.26232437832e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
510,17023425549,0.0,-5.38635067713e-05,-3.5527136788e-15,1.0,0.0,0.0,0.0,-5.78323984257e-08,-0.00203976617195,-2.29531904638e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
511,17033425549,0.0,-3.75747913495e-05,-7.1054273576e-15,1.0,0.0,0.0,0.0,-3.08920498071e-08,-0.00162791251205,-1.42567524485e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
512,17043425549,0.0,-2.48717842659e-05,-7.1054273576e-15,1.0,0.0,0.0,0.0,-4.13730276705e-08,-0.00127209664788,-1.76727998923e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
513,17053425549,0.0,-1.52206048405e-05,-3.5527136788e-15,1.0,0.0,0.0,0.0,-1.03639852256e-08,-0.000966682389844,-1.81229353757e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
514,17063425549,-7.1054273576e-15,-8.16339161602e-06,0.0,1.0,0.0,0.0,0.0,2.36522912367e-09,-0.000706367485691,-1.93820404171e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
515,17073425548,0.0,-3.31876799819e-06,-7.1054273576e-15,1.0,0.0,0.0,0.0,2.25857821334e-08,-0.000485382071929,-2.09801354078e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
516,17083425548,0.0,-3.4330878762e-07,-3.5527136788e-15,1.0,0.0,0.0,0.0,-1.0599626421e-07,-0.000296134938253,-3.57797169675e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
517,17093425548,0.0,1.0299263451e-06,-3.5527136788e-15,1.0,0.0,0.0,0.0,4.39152607612e-08,-0.000136613845825,-2.41354425337e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
518,17103425548,0.0,1.0299263451e-06,-3.5527136788e-15,1.0,0.0,0.0,0.0,-4.58705322615e-08,-3.09944152832e-06,-3.46206530111e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
519,17113425547,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.50802868765e-08,0.000106439591036,1.26496821906e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
520,17123425547,7.1054273576e-15,-1.98360066861e-06,-3.5527136788e-15,1.0,0.0,0.0,0.0,5.78982621846e-08,0.000197439192561,-3.92017573955e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
521,17133425547,0.0,-4.69211954979e-06,-1.06581410364e-14,1.0,0.0,0.0,0.0,1.1682304546e-07,0.000271062832326,1.25203856172e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
522,17143425547,0.0,-8.01088754443e-06,-1.06581410364e-14,1.0,0.0,0.0,0.0,3.67146490987e-08,0.000330533977831,-4.55285764642e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
523,17153425547,0.0,-1.17874005845e-05,-3.5527136788e-15,1.0,0.0,0.0,0.0,4.93214571406e-08,0.000377016054699,-3.77137077123e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
524,17163425546,-7.1054273576e-15,-1.59072224051e-05,-3.5527136788e-15,1.0,0.0,0.0,0.0,1.05057829103e-07,0.00041199682164,-3.5304807966e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
525,17173425546,7.1054273576e-15,-2.02942173964e-05,-1.06581410364e-14,1.0,0.0,0.0,0.0,-4.17364276473e-08,0.000439548486611,-5.11764186573e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
526,17183425546,0.0,-2.48717842659e-05,-7.1054273576e-15,1.0,0.0,0.0,0.0,1.4838931861e-07,0.000457258225651,-3.45561046433e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
527,17193425546,0.0,-2.95639038121e-05,-3.5527136788e-15,1.0,0.0,0.0,0.0,2.3312876074e-09,0.000468940736027,1.01282395804e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
528,17203425545,1.42108547152e-14,-3.42940911651e-05,-3.5527136788e-15,1.0,0.0,0.0,0.0,-5.75390686208e-08,0.000474262225907,-6.55522480736e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
529,17213425545,7.1054273576e-15,-3.90624627471e-05,-3.5527136788e-15,1.0,0.0,0.0,0.0,-8.36000157989e-09,0.000476350774989,-5.14353137851e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
530,17223425545,0.0,-4.37927665224e-05,0.0,1.0,0.0,0.0,0.0,3.60153018519e-09,0.000474157335702,-5.06998532035e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
531,17233425545,7.1054273576e-15,-4.84847696498e-05,-3.5527136788e-15,1.0,0.0,0.0,0.0,-8.19456786871e-08,0.000467681878945,-5.81344661291e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
