Generation,Solution,Fitness,Parameters,Fittest
0,"""101101100110001010001100""",0.7110059857368469,"(92.0, 774.0, 25.0, 8.0)",Fittest
0,"""010011000011110100001101""",0.7269960045814514,"(50.0, 708.0, 25.0, 8.0)",Elite
0,"""101010001001010100001110""",0.7994970083236694,"(87.0, 863.0, 26.0, 9.0)",Elite
0,"""010011000011110100001101""",0.7178459763526917,"(50.0, 708.0, 25.0, 8.0)",Population
0,"""101101100110001010001100""",0.8243809938430786,"(92.0, 774.0, 25.0, 8.0)",Population
0,"""101101100110001010001100""",1.0445339679718018,"(92.0, 774.0, 25.0, 8.0)",Population
0,"""101011111010011001000011""",1.682934045791626,"(89.0, 1343.0, 20.0, 7.0)",Population
0,"""111011001100010110000111""",1.0668809413909912,"(113.0, 948.0, 22.0, 7.0)",Population
0,"""110001001100010101011011""",0.7308869957923889,"(98.0, 947.0, 32.0, 11.0)",Population
0,"""101010001001010100001110""",0.8839489817619324,"(87.0, 863.0, 26.0, 9.0)",Population
0,"""010011111111011001011100""",0.7662220001220703,"(51.0, 1484.0, 33.0, 11.0)",Population
0,"""010011000011110100001101""",0.7093939781188965,"(50.0, 708.0, 25.0, 8.0)",Population
0,"""100011101011000111011001""",0.8829560279846191,"(76.0, 913.0, 31.0, 10.0)",Population
0,"""010011111110011001011100""",0.7406179904937744,"(51.0, 1456.0, 33.0, 11.0)",Population
0,"""110001001100010101011011""",0.6348980069160461,"(98.0, 947.0, 32.0, 11.0)",Population
0,"""011000111100001100100100""",0.8408240079879761,"(59.0, 1394.0, 37.0, 12.0)",Population
0,"""010011000011110100001101""",0.9060919880867004,"(50.0, 708.0, 25.0, 8.0)",Population
0,"""010000110011000111001011""",1.1681350469589233,"(46.0, 1138.0, 24.0, 8.0)",Population
0,"""110100010111111010101001""",0.911749005317688,"(102.0, 1273.0, 39.0, 13.0)",Population
0,"""101101100110001010101100""",999.0,"(92.0, 774.0, 41.0, 14.0)",Population
