frame,timestamp,acc x (m/s^2),acc y (m/s^2),acc z (m/s^2),gyro x (rad/s),gyro y (rad/s),gyro z (rad/s),x (Ground truth),y (Ground truth),z (Ground truth),yaw (Ground Truth),pitch (Ground Truth),roll (Ground Truth)
972,34.1106633550007,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
973,34.1206633547772,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
974,34.1306633545537,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
975,34.1406633543302,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
976,34.1506633541067,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
977,34.1606633538831,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
978,34.1706633536596,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
979,34.1806633534361,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
980,34.1906633532126,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
981,34.2006633529891,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
982,34.2106633527656,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
983,34.220663352542,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
984,34.2306633523185,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
985,34.240663352095,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
986,34.2506633518715,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
987,34.260663351648,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
988,34.2706633514244,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
989,34.2806633512009,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
990,34.2906633509774,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
991,34.3006633507539,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
992,34.3106633505304,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
993,34.3206633503069,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
994,34.3306633500833,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
995,34.3406633498598,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
996,34.3506633496363,0,0,9.8100004196167,0,0,0,-23.8005466461182,61.2423858642578,0.001868057181127,-0.596735239028931,0,0
