,rmse,mean,median,std,min,max,sse
20230401_6/stereo/4_fixedGroundTruthAND1200ORBFeatures/stereo_4_fixedGroundTruthAND1200ORBFeatures_ALIGN_results.zip,2.4705939771336367,2.4138833345710253,2.470091244737122,0.5263096492838286,0.9657082268887731,3.5662979659750396,9796.654532757644
20230401_6/stereo/5_1500ORBFeatures/stereo_5_1500ORBFeatures_ALIGN_results.zip,3.7384564984696804,3.7002071541205197,3.5865550678556315,0.533407918525313,2.7153138430485217,4.663683890351897,22445.54752746599
20230401_6/stereo/6_900ORBFeatures/stereo_6_900ORBFeatures_ALIGN_results.zip,3.2484295612196434,3.197191252232895,3.2062591331520456,0.5746848796088974,2.1637698519776465,4.485343425764379,16946.985150414264
20230401_6/stereo/7_25baseline/stereo_7_25baseline_ALIGN_results.zip,3.141774337689234,3.0783670050479537,2.9789263956980543,0.6280147858089984,2.127010163748047,4.632785894601326,15852.41805827398
