4631,0.0,0
4632,0.01,0
4633,0.02,0
4634,0.03,0
4635,0.04,0
4636,0.05,5
4637,0.06,0
4638,0.07,0
4639,0.08,0
4640,0.09,0
4641,0.1,10
4642,0.11,0
4643,0.12,0
4644,0.13,0
4645,0.14,0
4646,0.15,15
4647,0.16,0
4648,0.17,0
4649,0.18,0
4650,0.19,0
4651,0.2,20
4652,0.21,0
4653,0.22,0
4654,0.23,0
4655,0.24,0
4656,0.25,25
4657,0.26,0
4658,0.27,0
4659,0.28,0
4660,0.29,0
4661,0.3,30
4662,0.31,0
4663,0.32,0
4664,0.33,0
4665,0.34,0
4666,0.35,35
4667,0.36,0
4668,0.37,0
4669,0.38,0
4670,0.39,0
4671,0.4,40
4672,0.41,0
4673,0.42,0
4674,0.43,0
4675,0.44,0
4676,0.45,45
4677,0.46,0
4678,0.47,0
4679,0.48,0
4680,0.49,0
4681,0.5,50
4682,0.51,0
4683,0.52,0
4684,0.53,0
4685,0.54,0
4686,0.55,55
4687,0.56,0
4688,0.57,0
4689,0.58,0
4690,0.59,0
4691,0.6,60
4692,0.61,0
4693,0.62,0
4694,0.63,0
4695,0.64,0
4696,0.65,65
4697,0.66,0
4698,0.67,0
4699,0.68,0
4700,0.69,0
4701,0.7,70
4702,0.71,0
4703,0.72,0
4704,0.73,0
4705,0.74,0
4706,0.75,75
4707,0.76,0
4708,0.77,0
4709,0.78,0
4710,0.79,0
4711,0.8,80
4712,0.81,0
4713,0.82,0
4714,0.83,0
4715,0.84,0
4716,0.85,85
4717,0.86,0
4718,0.87,0
4719,0.88,0
4720,0.89,0
4721,0.9,90
4722,0.91,0
4723,0.92,0
4724,0.93,0
4725,0.94,0
4726,0.95,95
4727,0.96,0
4728,0.97,0
4729,0.98,0
4730,0.99,0
4731,1.0,100
4732,1.01,0
4733,1.02,0
4734,1.03,0
4735,1.04,0
4736,1.05,105
4737,1.06,0
4738,1.07,0
4739,1.08,0
4740,1.09,0
4741,1.1,110
4742,1.11,0
4743,1.12,0
4744,1.13,0
4745,1.14,0
4746,1.15,115
4747,1.16,0
4748,1.17,0
4749,1.18,0
4750,1.19,0
4751,1.2,120
4752,1.21,0
4753,1.22,0
4754,1.23,0
4755,1.24,0
4756,1.25,125
4757,1.26,0
4758,1.27,0
4759,1.28,0
4760,1.29,0
4761,1.3,130
4762,1.31,0
4763,1.32,0
4764,1.33,0
4765,1.34,0
4766,1.35,135
4767,1.36,0
4768,1.37,0
4769,1.38,0
4770,1.39,0
4771,1.4,140
4772,1.41,0
4773,1.42,0
4774,1.43,0
4775,1.44,0
4776,1.45,145
4777,1.46,0
4778,1.47,0
4779,1.48,0
4780,1.49,0
4781,1.5,150
4782,1.51,0
4783,1.52,0
4784,1.53,0
4785,1.54,0
4786,1.55,155
4787,1.56,0
4788,1.57,0
4789,1.58,0
4790,1.59,0
4791,1.6,160
4792,1.61,0
4793,1.62,0
4794,1.63,0
4795,1.64,0
4796,1.65,165
4797,1.66,0
4798,1.67,0
4799,1.68,0
4800,1.69,0
4801,1.7,170
4802,1.71,0
4803,1.72,0
4804,1.73,0
4805,1.74,0
4806,1.75,175
4807,1.76,0
4808,1.77,0
4809,1.78,0
4810,1.79,0
4811,1.8,180
4812,1.81,0
4813,1.82,0
4814,1.83,0
4815,1.84,0
4816,1.85,185
4817,1.86,0
4818,1.87,0
4819,1.88,0
4820,1.89,0
4821,1.9,190
4822,1.91,0
4823,1.92,0
4824,1.93,0
4825,1.94,0
4826,1.95,195
4827,1.96,0
4828,1.97,0
4829,1.98,0
4830,1.99,0
4831,2.0,200
4832,2.01,0
4833,2.02,0
4834,2.03,0
4835,2.04,0
4836,2.05,205
4837,2.06,0
4838,2.07,0
4839,2.08,0
4840,2.09,0
4841,2.1,210
4842,2.11,0
4843,2.12,0
4844,2.13,0
4845,2.14,0
4846,2.15,215
4847,2.16,0
4848,2.17,0
4849,2.18,0
4850,2.19,0
4851,2.2,220
4852,2.21,0
4853,2.22,0
4854,2.23,0
4855,2.24,0
4856,2.25,225
4857,2.26,0
4858,2.27,0
