Generation,Solution,Fitness,Parameters,Fittest
0,"""110010010001011111010100""",0.805869996547699,"(99.0, 1092.0, 29.0, 10.0)",Fittest
0,"""111111001111000000101011""",0.8529959917068481,"(120.0, 1023.0, 40.0, 14.0)",Elite
0,"""111111110000001010110111""",0.9364550113677979,"(120.0, 1055.0, 46.0, 16.0)",Elite
0,"""101100010001010001001111""",0.885109007358551,"(90.0, 1086.0, 26.0, 9.0)",Population
0,"""100101110111000001000100""",1.361683964729309,"(80.0, 1248.0, 21.0, 7.0)",Population
0,"""110010010001011111010100""",1.0892809629440308,"(99.0, 1092.0, 29.0, 10.0)",Population
0,"""100101110101000001100100""",1.3405699729919434,"(80.0, 1192.0, 37.0, 12.0)",Population
0,"""101010000011100000001111""",1.6572409868240356,"(87.0, 699.0, 26.0, 9.0)",Population
0,"""110111001111000000101011""",0.9805899858474731,"(107.0, 1023.0, 40.0, 14.0)",Population
0,"""111110001110001110001000""",0.8941149711608887,"(118.0, 1001.0, 23.0, 8.0)",Population
0,"""111111001111000000101011""",0.8936290144920349,"(120.0, 1023.0, 40.0, 14.0)",Population
0,"""110010010001011111010100""",0.8915899991989136,"(99.0, 1092.0, 29.0, 10.0)",Population
0,"""101100010001010001001111""",1.2008379697799683,"(90.0, 1086.0, 26.0, 9.0)",Population
0,"""101010000011100000001111""",1.2752350568771362,"(87.0, 699.0, 26.0, 9.0)",Population
0,"""101100010001010001001111""",1.237738013267517,"(90.0, 1086.0, 26.0, 9.0)",Population
0,"""110010010001011111010100""",1.1933339834213257,"(99.0, 1092.0, 29.0, 10.0)",Population
0,"""111111110000001010110111""",1.2351670265197754,"(120.0, 1055.0, 46.0, 16.0)",Population
0,"""110011110000010001110000""",1.2838540077209473,"(102.0, 1058.0, 43.0, 15.0)",Population
0,"""110101000111101111011011""",1.3851170539855957,"(104.0, 818.0, 32.0, 11.0)",Population
0,"""111111110000001010110111""",0.8963429927825928,"(120.0, 1055.0, 46.0, 16.0)",Population
0,"""101100111110101010100100""",1.7565070390701294,"(91.0, 1463.0, 37.0, 12.0)",Population
0,"""111111001111000000101011""",0.7331159710884094,"(120.0, 1023.0, 40.0, 14.0)",Population
0,"""111111110000001010110111""",0.663112998008728,"(120.0, 1055.0, 46.0, 16.0)",Population
0,"""100101110111000001000100""",1.2756259441375732,"(80.0, 1248.0, 21.0, 7.0)",Population
0,"""111010111001110111010100""",1.5326930284500122,"(113.0, 1328.0, 29.0, 10.0)",Population
0,"""110011010101001110010000""",1.4498809576034546,"(101.0, 1198.0, 27.0, 9.0)",Population
0,"""111010111001110111010100""",1.3608150482177734,"(113.0, 1328.0, 29.0, 10.0)",Population
0,"""111111001111000000101011""",0.7064610123634338,"(120.0, 1023.0, 40.0, 14.0)",Population
0,"""111111010000001010110111""",0.826869010925293,"(120.0, 1055.0, 46.0, 16.0)",Population
0,"""110010011001011111010100""",1.493435025215149,"(99.0, 1318.0, 29.0, 10.0)",Population
0,"""101100010001010001001111""",1.1605980396270752,"(90.0, 1086.0, 26.0, 9.0)",Population
1,"""111111110000001010110111""",0.663112998008728,"(120.0, 1055.0, 46.0, 16.0)",Fittest
1,"""111111001111000000101011""",0.7064610123634338,"(120.0, 1023.0, 40.0, 14.0)",Elite
1,"""111111001111000000101011""",0.7331159710884094,"(120.0, 1023.0, 40.0, 14.0)",Elite
1,"""111111001111000000101011""",0.8728659749031067,"(120.0, 1023.0, 40.0, 14.0)",Population
1,"""111111010000001010110111""",1.1595100164413452,"(120.0, 1055.0, 46.0, 16.0)",Population
1,"""111111110000001010110111""",1.1321760416030884,"(120.0, 1055.0, 46.0, 16.0)",Population
1,"""101100010001010001001111""",1.1712729930877686,"(90.0, 1086.0, 26.0, 9.0)",Population
1,"""111111110000001010110111""",0.9661059975624084,"(120.0, 1055.0, 46.0, 16.0)",Population
1,"""111111001111000000101010""",0.836467981338501,"(120.0, 1023.0, 40.0, 14.0)",Population
1,"""111111001111000000101011""",0.9205290079116821,"(120.0, 1023.0, 40.0, 14.0)",Population
1,"""111111010000001010110111""",1.008489966392517,"(120.0, 1055.0, 46.0, 16.0)",Population
1,"""111111110000001010110111""",1.1192209720611572,"(120.0, 1055.0, 46.0, 16.0)",Population
1,"""110010010001011111010100""",0.9096029996871948,"(99.0, 1092.0, 29.0, 10.0)",Population
1,"""111111110000001010111111""",1.1486190557479858,"(120.0, 1055.0, 50.0, 17.0)",Population
1,"""111111001111010000101011""",0.949658989906311,"(120.0, 1030.0, 40.0, 14.0)",Population
1,"""100101110111000001000100""",1.3211150169372559,"(80.0, 1248.0, 21.0, 7.0)",Population
1,"""110010010001011111010100""",0.9652900099754333,"(99.0, 1092.0, 29.0, 10.0)",Population
1,"""110010010001011111010100""",0.93128502368927,"(99.0, 1092.0, 29.0, 10.0)",Population
1,"""101100010001110001001111""",0.8584650158882141,"(90.0, 1100.0, 26.0, 9.0)",Population
1,"""111111110000001010110011""",0.8136669993400574,"(120.0, 1055.0, 44.0, 15.0)",Population
1,"""110010010001011111010100""",0.8380619883537292,"(99.0, 1092.0, 29.0, 10.0)",Population
1,"""110010010001011111010100""",1.125648021697998,"(99.0, 1092.0, 29.0, 10.0)",Population
1,"""111111001111000000101011""",0.9712769985198975,"(120.0, 1023.0, 40.0, 14.0)",Population
1,"""111111110000001010110110""",1.0982060432434082,"(120.0, 1055.0, 46.0, 16.0)",Population
1,"""111111001111000000101011""",0.8235260248184204,"(120.0, 1023.0, 40.0, 14.0)",Population
1,"""111111110000001010110111""",1.4131900072097778,"(120.0, 1055.0, 46.0, 16.0)",Population
1,"""111111001111000000101011""",0.6872929930686951,"(120.0, 1023.0, 40.0, 14.0)",Population
1,"""111111110000001010110111""",1.0130300521850586,"(120.0, 1055.0, 46.0, 16.0)",Population
1,"""111111010000001010110111""",1.1060899496078491,"(120.0, 1055.0, 46.0, 16.0)",Population
1,"""111111110000001010110111""",1.097033977508545,"(120.0, 1055.0, 46.0, 16.0)",Population
1,"""101100010001010001001111""",1.2198649644851685,"(90.0, 1086.0, 26.0, 9.0)",Population
2,"""111111110000001010110111""",0.663112998008728,"(120.0, 1055.0, 46.0, 16.0)",Fittest
2,"""111111001111000000101011""",0.6872929930686951,"(120.0, 1023.0, 40.0, 14.0)",Elite
