,rmse,mean,median,std,min,max,sse
Daytime_Normal/AlignScale/25baseline_as_results.zip,3.489420904286511,2.996824429785888,2.5288581366273966,1.787484708832548,0.0,5.891963224288099,19920.03129253649
Daytime_Normal/AlignScale/50baseline_as_results.zip,5.595008193078403,4.795655811399382,5.355981218903288,2.8819788373972823,0.0,8.905559119911413,51182.230772804636
Daytime_Normal/AlignScale/900ORBFeatures_as_results.zip,4.796842158512146,4.148899342726878,4.272875512001353,2.407556632272636,0.0,8.553458894419334,37643.86051885961
Daytime_Normal/AlignScale/1200ORBFeatures_as_results.zip,4.514899672098737,4.002037280888991,4.441484373241299,2.089980060070417,0.0,7.6489990039751925,33287.59300720853
Daytime_Normal/AlignScale/1200ORBFeatures_as_results_2.zip,4.8034796936992645,4.113039324186737,4.079184041433628,2.4811942055136864,0.0,8.376400347921296,37748.11048649001
Daytime_Normal/AlignScale/1500ORBFeatures_as_results.zip,10.51625804165157,9.185488520889113,9.187473233143042,5.120398796111067,0.0,16.745089275331765,180817.40202971315
