frame,timestamp,x,y,z,qw,qx,qy,qz,v_x (m/s),v_y (m/s),v_z (m/s),w_x (rad/s),w_y (rad/s),w_z (rad/s),acc x (m/s^2),acc y (m/s^2),acc z (m/s^2)
956,830000000.0,0.0,0.000210762023929,-1.42108547152e-14,1.0,0.0,0.0,0.0,-1.72545764343e-08,0.000128002167912,8.17147327584e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
957,840000000.0,0.0,0.00020954140928,0.0,1.0,0.0,0.0,0.0,6.99245319424e-08,0.000122995377751,7.19288362208e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
958,850000000.0,0.0,0.000208358862437,0.0,1.0,0.0,0.0,0.0,-6.10294321746e-08,0.000119819640531,6.29367180595e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
959,860000000.0,0.0,0.000207214383401,-1.42108547152e-14,1.0,0.0,0.0,0.0,6.31079686286e-08,0.000114965434477,-2.40062512091e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
960,870000000.0,0.0,0.000206108088605,0.0,1.0,0.0,0.0,0.0,-2.53105554293e-08,0.000109901426185,2.22097131797e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
961,880000000.0,0.0,0.000205039978024,-1.42108547152e-14,1.0,0.0,0.0,0.0,-3.61042107322e-09,0.000105104445538,1.90254283439e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
962,890000000.0,0.0,0.000205039978024,-1.42108547152e-14,1.0,0.0,0.0,0.0,3.65745265185e-08,0.000100612640381,-2.70706994598e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
963,900000000.0,0.0,0.000203094561591,-1.42108547152e-14,1.0,0.0,0.0,0.0,-2.8925001061e-08,9.56439980655e-05,2.01512015963e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
964,910000000.0,0.0,0.000203094561591,-1.42108547152e-14,1.0,0.0,0.0,0.0,3.2462413202e-08,9.00363884284e-05,1.82819914764e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
965,920000000.0,0.0,0.000201301649213,0.0,1.0,0.0,0.0,0.0,-3.0037774934e-08,8.65364054334e-05,-1.32598971802e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
966,930000000.0,0.0,0.000201301649213,0.0,1.0,0.0,0.0,0.0,6.18033002553e-09,8.10909259599e-05,-1.36915963011e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
967,940000000.0,3.5527136788e-15,0.000199737609364,-2.84217094304e-14,1.0,0.0,0.0,0.0,2.9226226772e-08,7.68089303165e-05,-2.97289020068e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
968,950000000.0,3.5527136788e-15,0.000199737609364,-2.84217094304e-14,1.0,0.0,0.0,0.0,-2.15241087176e-08,7.30895990273e-05,1.60111941483e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
969,960000000.0,0.0,0.000198326190002,0.0,1.0,0.0,0.0,0.0,-4.98608052624e-08,6.89506487106e-05,-2.51004284023e-09,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
970,970000000.0,0.0,0.000198326190002,0.0,1.0,0.0,0.0,0.0,3.59507268399e-08,6.48117056699e-05,1.3494380724e-08,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
