Generation,Solution,Fitness,Parameters,Fittest
0,"""111111111011110001100110""",1.7314059734344482,"(120.0, 1382.0, 38.0, 13.0)",Fittest
0,"""111111111111111101011100""",1.7485640048980713,"(120.0, 1500.0, 33.0, 11.0)",Elite
0,"""111110101001010011010110""",2.113990068435669,"(119.0, 862.0, 30.0, 10.0)",Elite
0,"""111111111111111101011100""",1.495864987373352,"(120.0, 1500.0, 33.0, 11.0)",Population
0,"""100010011111111100001110""",3.2794370651245117,"(74.0, 1499.0, 26.0, 9.0)",Population
0,"""111110101001010011010110""",3.151376962661743,"(119.0, 862.0, 30.0, 10.0)",Population
0,"""111111000010000010110100""",2.928709030151367,"(120.0, 658.0, 45.0, 15.0)",Population
0,"""111110001001111001010010""",2.9285409450531006,"(118.0, 879.0, 28.0, 9.0)",Population
0,"""111110101001010011010110""",4.18965482711792,"(119.0, 862.0, 30.0, 10.0)",Population
0,"""100010011111111100001110""",3.216649055480957,"(74.0, 1499.0, 26.0, 9.0)",Population
0,"""111111111111111101011100""",1.5875200033187866,"(120.0, 1500.0, 33.0, 11.0)",Population
0,"""111110101001110011000110""",3.594558000564575,"(119.0, 876.0, 22.0, 7.0)",Population
0,"""101111111111111101011100""",1.773026943206787,"(95.0, 1500.0, 33.0, 11.0)",Population
0,"""111111111111111101011100""",1.0526050329208374,"(120.0, 1500.0, 33.0, 11.0)",Population
0,"""110011000100110000110011""",3.226840019226074,"(101.0, 734.0, 44.0, 15.0)",Population
0,"""111111111111111101011100""",1.72714102268219,"(120.0, 1500.0, 33.0, 11.0)",Population
0,"""110000101011011110111011""",3.285309076309204,"(97.0, 923.0, 48.0, 16.0)",Population
0,"""010011010110001100001001""",4.793176174163818,"(50.0, 1225.0, 23.0, 8.0)",Population
0,"""100000101110110110000100""",3.9834470748901367,"(72.0, 1018.0, 21.0, 7.0)",Population
0,"""111110001001111001010010""",2.7565629482269287,"(118.0, 879.0, 28.0, 9.0)",Population
0,"""111111111011110001100110""",1.254140019416809,"(120.0, 1382.0, 38.0, 13.0)",Population
0,"""111111111011110001100110""",1.3493870496749878,"(120.0, 1382.0, 38.0, 13.0)",Population
0,"""101000010111001111011010""",2.1116280555725098,"(83.0, 1254.0, 32.0, 11.0)",Population
0,"""101010111011011010001101""",3.1227290630340576,"(87.0, 1372.0, 25.0, 8.0)",Population
0,"""100000101110110110000100""",3.822235107421875,"(72.0, 1018.0, 21.0, 7.0)",Population
0,"""110111000100110000110011""",4.039536952972412,"(107.0, 734.0, 44.0, 15.0)",Population
