,rmse,mean,median,std,min,max,sse
Daytime_Rain&Fog/Align/25baseline_results.zip,2.0700030082199175,2.0025590804677527,1.9414675462888227,0.5240892894113155,1.0919219009314847,3.0720243325359924,6881.569401187451
Daytime_Rain&Fog/Align/50baseline_results.zip,2.6221394887780343,2.0720838958504886,1.582035738958407,1.606886376557531,0.33811995851298654,7.907565319185581,10966.606720281563
Daytime_Rain&Fog/Align/900ORBFeatures_results.zip,1.513856521076334,1.4756028087083395,1.4061346330667885,0.33816847478350337,0.9293216169298358,2.189183761312577,3685.152598779788
Daytime_Rain&Fog/Align/1200ORBFeatures_results.zip,3.1592218033881174,2.9946755593033147,2.895606810188615,1.0062806256279857,1.1655836478659536,5.309561247942946,16018.995256819606
Daytime_Rain&Fog/Align/1200ORBFeatures_results_2.zip,2.4705939771336367,2.4138833345710253,2.470091244737122,0.5263096492838286,0.9657082268887731,3.5662979659750396,9796.654532757644
Daytime_Rain&Fog/Align/1500ORBFeatures_results.zip,3.452182222518088,3.36775403973159,3.400212211210719,0.7588114557263079,1.7420070930737137,4.9593092662439355,19151.52229063417
