Generation,Solution,Fitness,Parameters
0,"""011100100110110111""",1.4909110069274902,"(65.0, 794.0)"
0,"""110010111110101010""",0.680683970451355,"(100.0, 1463.0)"
0,"""101100010001100100""",1.1735349893569946,"(90.0, 1095.0)"
0,"""000101100111001100""",2.3861799240112305,"(29.0, 803.0)"
0,"""010000000100001011""",1.8687230348587036,"(46.0, 718.0)"
0,"""111011001011101011""",0.978797972202301,"(113.0, 929.0)"
0,"""010110111111010010""",1.4209469556808472,"(56.0, 1481.0)"
0,"""101101000100001101""",1.4030669927597046,"(91.0, 719.0)"
0,"""001101011011110101""",5.593149185180664,"(41.0, 1384.0)"
0,"""110010111110101010""",0.6209350228309631,"(100.0, 1463.0)"
0,"""010000111110101010""",3.545797109603882,"(46.0, 1463.0)"
0,"""011100010001100100""",1.4486180543899536,"(65.0, 1095.0)"
0,"""101100100110110111""",1.3167510032653809,"(91.0, 794.0)"
0,"""010000000101100100""",2.001909017562866,"(46.0, 757.0)"
1,"""011001010011111111""",1.8398430347442627,"(60.0, 1163.0)"
1,"""101101101110111011""",0.9210349917411804,"(92.0, 1020.0)"
1,"""001110001001110011""",2.4892849922180176,"(43.0, 876.0)"
1,"""000010000000100101""",1.9457069635391235,"(24.0, 617.0)"
1,"""110010111110101010""",0.5782070159912109,"(100.0, 1463.0)"
1,"""011100100110110111""",1.2604219913482666,"(65.0, 794.0)"
1,"""101100010001100100""",1.0837090015411377,"(90.0, 1095.0)"
1,"""101100100110110111""",1.1350610256195068,"(91.0, 794.0)"
1,"""110100010001100100""",1.1524529457092285,"(102.0, 1095.0)"
2,"""011110001001000011""",1.797914981842041,"(68.0, 855.0)"
2,"""011110011101000110""",1.8001819849014282,"(68.0, 1419.0)"
2,"""110100101100111010""",1.0274540185928345,"(103.0, 964.0)"
2,"""100001001011110111""",1.3719240427017212,"(72.0, 934.0)"
2,"""110010111110101010""",2.235182046890259,"(100.0, 1463.0)"
2,"""101100010001100110""",0.9388599991798401,"(90.0, 1096.0)"
2,"""110010111110101010""",1.242272973060608,"(100.0, 1463.0)"
2,"""101100100110110111""",1.4838260412216187,"(91.0, 794.0)"
2,"""110100100110110111""",1.0415420532226562,"(103.0, 794.0)"
3,"""000001010001110001""",3.464416027069092,"(22.0, 1100.0)"
3,"""000101001110011111""",3.1036620140075684,"(28.0, 1008.0)"
3,"""101110001101010111""",0.9463379979133606,"(93.0, 976.0)"
3,"""011010111000110010""",1.662647008895874,"(62.0, 1298.0)"
3,"""101100010001100110""",1.1265649795532227,"(90.0, 1096.0)"
3,"""101100010001100110""",0.9289309978485107,"(90.0, 1096.0)"
3,"""110010111110110111""",1.1045520305633545,"(100.0, 1469.0)"
3,"""110100111110101010""",4.848112106323242,"(103.0, 1463.0)"
3,"""101100010001100110""",1.9894310235977173,"(90.0, 1096.0)"
4,"""111011000101100011""",0.9042369723320007,"(113.0, 757.0)"
4,"""010101010101100111""",3.0839390754699707,"(54.0, 1209.0)"
4,"""001111100111001000""",2.343132972717285,"(45.0, 801.0)"
4,"""111001000110001101""",1.050968050956726,"(110.0, 775.0)"
4,"""101100010001100110""",999.0,"(90.0, 1096.0)"
4,"""110100010001100110""",999.0,"(102.0, 1096.0)"
4,"""101100010001100110""",1.1554230451583862,"(90.0, 1096.0)"
4,"""110010110001100110""",1.2411259412765503,"(100.0, 1096.0)"
4,"""110100010001100010""",1.0725129842758179,"(102.0, 1094.0)"
*,*,*,*
0,"""110010111110101010""",0.6209350228309631,"(100.0, 1463.0)"
1,"""110010111110101010""",0.5782070159912109,"(100.0, 1463.0)"
2,"""101100010001100110""",0.9388599991798401,"(90.0, 1096.0)"
3,"""101100010001100110""",0.9289309978485107,"(90.0, 1096.0)"
4,"""110100010001100010""",1.0725129842758179,"(102.0, 1094.0)"
