,rmse,mean,median,std,min,max,sse
20230331_1/stereo/1/stereo_1_ALIGN_SCALE_results.zip,1.3649773748908687,1.2096939014728008,1.1613988353257707,0.6323004813405417,0.12987216855825678,2.9753099895738355,2971.7453581725276
20230401_6/stereo/1/stereo_1_ALIGN_SCALE_results.zip,0.8592170704491663,0.8018081351129017,0.742361523968028,0.3088004025548187,0.13583138156078975,1.4838258191167042,1156.8439774950048
