Generation,Solution,Fitness,Parameters,Fittest
1,"""101110110001100001011000""",1.2015290260314941,"(94.0, 1093.0, 31.0, 10.0)",Elite
1,"""111111110011000000101110""",1.266734004020691,"(120.0, 1135.0, 42.0, 14.0)",Elite
1,"""101110110001100001011001""",1.2216099500656128,"(94.0, 1093.0, 31.0, 10.0)",Population
1,"""111100100101100010101111""",1.958691954612732,"(116.0, 756.0, 42.0, 14.0)",Population
1,"""001111101111110001000000""",2.976146936416626,"(45.0, 1044.0, 18.0, 6.0)",Population
1,"""111111011010010011111001""",1.7191870212554932,"(120.0, 1340.0, 47.0, 16.0)",Population
1,"""111111111011000000101110""",1.7416640520095825,"(120.0, 1360.0, 42.0, 14.0)",Population
1,"""010010110010111001001011""",2.8647820949554443,"(50.0, 1132.0, 24.0, 8.0)",Population
1,"""111100010011111010000101""",1.5065350532531738,"(115.0, 1161.0, 21.0, 7.0)",Population
1,"""110100001000000101100010""",1.6312750577926636,"(102.0, 828.0, 36.0, 12.0)",Population
1,"""000100111101011100110100""",4.666653156280518,"(28.0, 1429.0, 45.0, 15.0)",Population
1,"""010111110000011100000001""",1.514037013053894,"(58.0, 1063.0, 19.0, 6.0)",Population
1,"""100010001110111011001010""",1.3826860189437866,"(74.0, 1020.0, 24.0, 8.0)",Population
1,"""101011100100001100010101""",1.3837430477142334,"(89.0, 718.0, 29.0, 10.0)",Population
1,"""011100011010101100001000""",1.822121024131775,"(65.0, 1351.0, 23.0, 8.0)",Population
1,"""111000011101010111000001""",2.0540530681610107,"(109.0, 1427.0, 19.0, 6.0)",Population
1,"""000110000100110100101001""",1.4340219497680664,"(30.0, 736.0, 39.0, 13.0)",Population
1,"""100001000110111001010001""",2.1728808879852295,"(72.0, 794.0, 27.0, 9.0)",Population
2,"""101111001000000010000110""",1.0620830059051514,"(95.0, 826.0, 22.0, 7.0)",Fittest
2,"""110011101111011100000001""",1.1567909717559814,"(102.0, 1035.0, 19.0, 6.0)",Elite
2,"""101110110001100001011001""",1.2216099500656128,"(94.0, 1093.0, 31.0, 10.0)",Elite
2,"""101110110001100001011001""",1.2216099500656128,"(94.0, 1093.0, 31.0, 10.0)",Elite
2,"""101110110001100001011000""",1.136773943901062,"(94.0, 1093.0, 31.0, 10.0)",Population
2,"""100010001110010010000100""",1.0713649988174438,"(74.0, 1002.0, 21.0, 7.0)",Population
2,"""001011111001111011101001""",4.007835865020752,"(39.0, 1330.0, 39.0, 13.0)",Population
2,"""000010011001011000011000""",3.7473950386047363,"(24.0, 1315.0, 31.0, 10.0)",Population
2,"""000011110001111011110011""",3.4285850524902344,"(26.0, 1105.0, 44.0, 15.0)",Population
2,"""000011101011101101001011""",2.809501886367798,"(26.0, 930.0, 24.0, 8.0)",Population
2,"""010011111001010100100101""",2.8403420448303223,"(51.0, 1313.0, 37.0, 12.0)",Population
2,"""101110110001100001011000""",1.4268709421157837,"(94.0, 1093.0, 31.0, 10.0)",Population
2,"""011101011010111101011101""",2.540807008743286,"(66.0, 1359.0, 33.0, 11.0)",Population
2,"""001111100100011100010111""",2.146411895751953,"(45.0, 725.0, 30.0, 10.0)",Population
2,"""101010111101100111000110""",2.095832109451294,"(87.0, 1434.0, 22.0, 7.0)",Population
2,"""000010101100111101101000""",2.8745510578155518,"(24.0, 965.0, 39.0, 13.0)",Population
2,"""101010110101011010100100""",1.551118016242981,"(87.0, 1203.0, 37.0, 12.0)",Population
2,"""100001010011011101000101""",1.210379958152771,"(72.0, 1148.0, 21.0, 7.0)",Population
2,"""100001101010111011010011""",2.0982909202575684,"(73.0, 908.0, 28.0, 9.0)",Population
2,"""000001110011000000011110""",2.225393056869507,"(23.0, 1135.0, 34.0, 11.0)",Population
3,"""101111001000000010000110""",1.0620830059051514,"(95.0, 826.0, 22.0, 7.0)",Fittest
3,"""100010001110010010000100""",1.0713649988174438,"(74.0, 1002.0, 21.0, 7.0)",Elite
3,"""110011101111011100000001""",1.1567909717559814,"(102.0, 1035.0, 19.0, 6.0)",Elite
3,"""100001010011011101000101""",1.210379958152771,"(72.0, 1148.0, 21.0, 7.0)",Elite
3,"""100101101001100001010101""",1.7193210124969482,"(80.0, 868.0, 29.0, 10.0)",Population
3,"""000100101010101111100001""",2.962352991104126,"(28.0, 903.0, 35.0, 12.0)",Population
3,"""010111011100010011101010""",3.4590110778808594,"(57.0, 1397.0, 40.0, 14.0)",Population
3,"""010011101111001110001110""",2.8084969520568848,"(51.0, 1029.0, 26.0, 9.0)",Population
3,"""010110110110110101010010""",2.301690101623535,"(56.0, 1243.0, 28.0, 9.0)",Population
3,"""100100100010000010000010""",1.8684240579605103,"(78.0, 658.0, 20.0, 7.0)",Population
3,"""011100011011101001010110""",2.2335479259490967,"(65.0, 1378.0, 30.0, 10.0)",Population
3,"""110000100100101100100101""",1.96083402633667,"(97.0, 732.0, 37.0, 12.0)",Population
3,"""101110110001100001011000""",1.2524110078811646,"(94.0, 1093.0, 31.0, 10.0)",Population
3,"""110011101111011100000001""",1.2232880592346191,"(102.0, 1035.0, 19.0, 6.0)",Population
3,"""010111000000110101111000""",2.1977291107177734,"(57.0, 624.0, 47.0, 16.0)",Population
3,"""111011011100011001001110""",2.1213369369506836,"(113.0, 1399.0, 26.0, 9.0)",Population
3,"""010110100010011011101100""",2.195894956588745,"(56.0, 669.0, 41.0, 14.0)",Population
3,"""110011101111011100000001""",1.4643230438232422,"(102.0, 1035.0, 19.0, 6.0)",Population
3,"""101010110001100001011000""",1.3346799612045288,"(87.0, 1093.0, 31.0, 10.0)",Population
3,"""110101111100110001110101""",1.7266310453414917,"(105.0, 1410.0, 45.0, 15.0)",Population
4,"""101111001000000010000110""",1.0620830059051514,"(95.0, 826.0, 22.0, 7.0)",Fittest
4,"""100010001110010010000100""",1.0713649988174438,"(74.0, 1002.0, 21.0, 7.0)",Elite
4,"""100001010011011101000101""",1.210379958152771,"(72.0, 1148.0, 21.0, 7.0)",Elite
4,"""101010110001100001011000""",1.3346799612045288,"(87.0, 1093.0, 31.0, 10.0)",Elite
4,"""101111000011100101001111""",1.8656649589538574,"(95.0, 701.0, 26.0, 9.0)",Population
4,"""101110110001100001011000""",1.4332820177078247,"(94.0, 1093.0, 31.0, 10.0)",Population
4,"""001111111100101000001110""",3.6075830459594727,"(45.0, 1406.0, 26.0, 9.0)",Population
4,"""110011100111011100000001""",0.7841129899024963,"(102.0, 810.0, 19.0, 6.0)",Population
4,"""000111100011110000101111""",2.048211097717285,"(32.0, 706.0, 42.0, 14.0)",Population
4,"""111100001011010010100100""",1.2246290445327759,"(115.0, 918.0, 37.0, 12.0)",Population
4,"""111001000011100101000000""",1.406849980354309,"(110.0, 701.0, 18.0, 6.0)",Population
4,"""100001010011011101010101""",1.7029310464859009,"(72.0, 1148.0, 29.0, 10.0)",Population
4,"""011111100000100010000110""",1.8714020252227783,"(70.0, 615.0, 22.0, 7.0)",Population
4,"""110011110110000000111110""",1.6771739721298218,"(102.0, 1220.0, 50.0, 17.0)",Population
4,"""010010100100000100101010""",2.4169070720672607,"(50.0, 715.0, 40.0, 14.0)",Population
4,"""110011101111011100000001""",1.2404390573501587,"(102.0, 1035.0, 19.0, 6.0)",Population
4,"""110100101100110001110100""",1.6191550493240356,"(103.0, 960.0, 45.0, 15.0)",Population
4,"""100010001110010010000000""",0.8075000047683716,"(74.0, 1002.0, 18.0, 6.0)",Population
4,"""100010001110010010000100""",1.5692139863967896,"(74.0, 1002.0, 21.0, 7.0)",Population
4,"""011101001000111111001001""",1.985139012336731,"(66.0, 853.0, 23.0, 8.0)",Population
5,"""101111001000000010000110""",1.0620830059051514,"(95.0, 826.0, 22.0, 7.0)",Fittest
5,"""111100001011010010100100""",1.2246290445327759,"(115.0, 918.0, 37.0, 12.0)",Elite
5,"""110011101111011100000001""",1.2404390573501587,"(102.0, 1035.0, 19.0, 6.0)",Elite
5,"""110011101111011100000001""",1.2404390573501587,"(102.0, 1035.0, 19.0, 6.0)",Elite
5,"""000001010101001101100110""",3.2278409004211426,"(22.0, 1197.0, 38.0, 13.0)",Population
5,"""010010010010000101011110""",2.1657090187072754,"(49.0, 1109.0, 34.0, 11.0)",Population
5,"""111100100000010010010110""",1.4325599670410156,"(116.0, 608.0, 30.0, 10.0)",Population
5,"""111100001011000010100100""",1.1464649438858032,"(115.0, 911.0, 37.0, 12.0)",Population
5,"""110011101111011101000001""",1.298557996749878,"(102.0, 1035.0, 19.0, 6.0)",Population
5,"""111001000011100101000000""",1.2487059831619263,"(110.0, 701.0, 18.0, 6.0)",Population
5,"""101101100100110101101110""",2.004625082015991,"(92.0, 736.0, 42.0, 14.0)",Population
5,"""110100101100011101011010""",1.3334579467773438,"(103.0, 951.0, 32.0, 11.0)",Population
5,"""011101001001010011000001""",1.784119963645935,"(66.0, 862.0, 19.0, 6.0)",Population
5,"""111100001011000010100100""",1.1609259843826294,"(115.0, 911.0, 37.0, 12.0)",Population
5,"""101101001000111010001000""",1.4962459802627563,"(91.0, 851.0, 23.0, 8.0)",Population
5,"""010000100000100100011110""",1.7396999597549438,"(46.0, 616.0, 34.0, 11.0)",Population
5,"""110011001001000111110100""",1.7342870235443115,"(101.0, 857.0, 45.0, 15.0)",Population
5,"""100010111101001001011100""",1.9329619407653809,"(75.0, 1420.0, 33.0, 11.0)",Population
5,"""110011101111011100000001""",1.444694995880127,"(102.0, 1035.0, 19.0, 6.0)",Population
5,"""111100001011000010100100""",1.3424140214920044,"(115.0, 911.0, 37.0, 12.0)",Population
6,"""101111001000000010000110""",1.0620830059051514,"(95.0, 826.0, 22.0, 7.0)",Fittest
6,"""111001000011100101000000""",1.2487059831619263,"(110.0, 701.0, 18.0, 6.0)",Elite
6,"""110100101100011101011010""",1.3334579467773438,"(103.0, 951.0, 32.0, 11.0)",Elite
6,"""111100001011000010100100""",1.3424140214920044,"(115.0, 911.0, 37.0, 12.0)",Elite
6,"""111001000011100101000000""",1.1699450016021729,"(110.0, 701.0, 18.0, 6.0)",Population
6,"""111001010111111000011010""",999.0,"(110.0, 1272.0, 32.0, 11.0)",Population
6,"""111101001001001100100010""",1.7006759643554688,"(117.0, 859.0, 36.0, 12.0)",Population
6,"""101000011101000001010001""",1.4409639835357666,"(83.0, 1417.0, 27.0, 9.0)",Population
6,"""100010010101110111010101""",1.807634949684143,"(74.0, 1216.0, 29.0, 10.0)",Population
6,"""111001000110110000011010""",1.735097050666809,"(110.0, 790.0, 32.0, 11.0)",Population
6,"""101101101110110001000011""",0.9825549721717834,"(92.0, 1016.0, 20.0, 7.0)",Population
6,"""111001001011001100011000""",0.9888550043106079,"(110.0, 915.0, 31.0, 10.0)",Population
6,"""100101000100010111101100""",1.9633400440216064,"(79.0, 723.0, 41.0, 14.0)",Population
6,"""100010100101110010100000""",1.9419310092926025,"(75.0, 763.0, 35.0, 12.0)",Population
6,"""110100111100011101011010""",1.6259700059890747,"(103.0, 1401.0, 32.0, 11.0)",Population
6,"""100000110100010000011110""",1.650272011756897,"(72.0, 1170.0, 34.0, 11.0)",Population
6,"""000001110100100100111111""",3.042841911315918,"(23.0, 1179.0, 50.0, 17.0)",Population
6,"""101111101010001101110010""",1.7434589862823486,"(95.0, 888.0, 44.0, 15.0)",Population
6,"""111111011110101111001010""",1.954226016998291,"(120.0, 1465.0, 24.0, 8.0)",Population
6,"""110000101100111001001011""",1.0401840209960938,"(97.0, 963.0, 24.0, 8.0)",Population
7,"""101101101110110001000011""",0.9825549721717834,"(92.0, 1016.0, 20.0, 7.0)",Fittest
7,"""111001001011001100011000""",0.9888550043106079,"(110.0, 915.0, 31.0, 10.0)",Elite
7,"""110000101100111001001011""",1.0401840209960938,"(97.0, 963.0, 24.0, 8.0)",Elite
7,"""101111001000000010000110""",1.0620830059051514,"(95.0, 826.0, 22.0, 7.0)",Elite
7,"""100010010010000001101011""",2.0922610759735107,"(74.0, 1107.0, 40.0, 14.0)",Population
7,"""011111110100000110101101""",2.139120101928711,"(70.0, 1166.0, 41.0, 14.0)",Population
7,"""101111001000000010000110""",0.9387120008468628,"(95.0, 826.0, 22.0, 7.0)",Population
7,"""101100110010110111111011""",1.634529948234558,"(91.0, 1131.0, 48.0, 16.0)",Population
7,"""100101001111111100000001""",1.1687040328979492,"(79.0, 1049.0, 19.0, 6.0)",Population
7,"""101110101101100100010110""",1.788254976272583,"(94.0, 982.0, 30.0, 10.0)",Population
7,"""001111100101111111011010""",2.003427028656006,"(45.0, 769.0, 32.0, 11.0)",Population
7,"""110011101110111100000011""",1.07499098777771,"(102.0, 1021.0, 20.0, 7.0)",Population
7,"""110110110011000110110101""",1.1338030099868774,"(106.0, 1138.0, 45.0, 15.0)",Population
7,"""110011101100101110110101""",1.6527550220489502,"(102.0, 958.0, 45.0, 15.0)",Population
7,"""111001000011100101000000""",1.3473459482192993,"(110.0, 701.0, 18.0, 6.0)",Population
7,"""010110011000101000011110""",2.880906105041504,"(55.0, 1293.0, 34.0, 11.0)",Population
7,"""010000001000001111000010""",1.9321730136871338,"(46.0, 832.0, 20.0, 7.0)",Population
7,"""110101111111001001001111""",1.9826970100402832,"(105.0, 1477.0, 26.0, 9.0)",Population
7,"""111000111011000101010010""",1.8018749952316284,"(109.0, 1362.0, 28.0, 9.0)",Population
7,"""011001100001011010010101""",1.8076850175857544,"(61.0, 640.0, 29.0, 10.0)",Population
8,"""101111001000000010000110""",0.9387120008468628,"(95.0, 826.0, 22.0, 7.0)",Fittest
8,"""101111001000000010000110""",0.9387120008468628,"(95.0, 826.0, 22.0, 7.0)",Elite
8,"""101101101110110001000011""",0.9825549721717834,"(92.0, 1016.0, 20.0, 7.0)",Elite
8,"""111001001011001100011000""",0.9888550043106079,"(110.0, 915.0, 31.0, 10.0)",Elite
8,"""111001001011001100010000""",1.0031059980392456,"(110.0, 915.0, 27.0, 9.0)",Population
8,"""011001100001100010110011""",1.5500669479370117,"(61.0, 644.0, 44.0, 15.0)",Population
8,"""010111010010000010111001""",2.2789249420166016,"(57.0, 1108.0, 47.0, 16.0)",Population
8,"""000101100110111100010110""",2.1669530868530273,"(29.0, 796.0, 30.0, 10.0)",Population
8,"""011011100101110111100100""",1.518847942352295,"(64.0, 765.0, 37.0, 12.0)",Population
8,"""110100101100111001001001""",0.8814089894294739,"(103.0, 963.0, 23.0, 8.0)",Population
8,"""100101101110110001000011""",1.1679879426956177,"(80.0, 1016.0, 20.0, 7.0)",Population
8,"""010000011000011011100011""",3.2089290618896484,"(46.0, 1288.0, 36.0, 12.0)",Population
8,"""101010011110101111110111""",1.800096035003662,"(87.0, 1465.0, 46.0, 16.0)",Population
8,"""010100111101010000101101""",3.4198269844055176,"(53.0, 1424.0, 41.0, 14.0)",Population
8,"""001011011011000000010110""",4.0715789794921875,"(38.0, 1360.0, 30.0, 10.0)",Population
8,"""001011010110010000000010""",3.8713910579681396,"(38.0, 1227.0, 20.0, 7.0)",Population
8,"""111110011110010101110011""",2.041778087615967,"(118.0, 1454.0, 44.0, 15.0)",Population
8,"""100010111000101001100001""",2.0482680797576904,"(75.0, 1294.0, 35.0, 12.0)",Population
8,"""110110010010001110001001""",1.1548919677734375,"(106.0, 1113.0, 23.0, 8.0)",Population
8,"""000011110000011001001111""",3.062441110610962,"(26.0, 1062.0, 26.0, 9.0)",Population
9,"""110100101100111001001001""",0.8814089894294739,"(103.0, 963.0, 23.0, 8.0)",Fittest
9,"""101111001000000010000110""",0.9387120008468628,"(95.0, 826.0, 22.0, 7.0)",Elite
9,"""101111001000000010000110""",0.9387120008468628,"(95.0, 826.0, 22.0, 7.0)",Elite
9,"""111001001011001100010000""",1.0031059980392456,"(110.0, 915.0, 27.0, 9.0)",Elite
9,"""101111001000000010000110""",1.1253999471664429,"(95.0, 826.0, 22.0, 7.0)",Population
9,"""111001001011001100011000""",1.1504520177841187,"(110.0, 915.0, 31.0, 10.0)",Population
9,"""111101000110000111000111""",0.8570939898490906,"(117.0, 772.0, 22.0, 7.0)",Population
9,"""001100110000110100001111""",3.0718700885772705,"(40.0, 1074.0, 26.0, 9.0)",Population
9,"""111001001011001100011000""",1.0153839588165283,"(110.0, 915.0, 31.0, 10.0)",Population
9,"""000001000011101100000111""",1.9976409673690796,"(22.0, 704.0, 22.0, 7.0)",Population
9,"""011011100101010111100100""",1.909613013267517,"(64.0, 751.0, 37.0, 12.0)",Population
9,"""011011100101010111100100""",1.702983021736145,"(64.0, 751.0, 37.0, 12.0)",Population
9,"""000111111111010010011101""",5.73544979095459,"(32.0, 1481.0, 33.0, 11.0)",Population
9,"""101111001000000010000110""",1.2071919441223145,"(95.0, 826.0, 22.0, 7.0)",Population
9,"""100000001011000100100101""",1.8218129873275757,"(71.0, 912.0, 37.0, 12.0)",Population
9,"""101010101110010100011100""",1.4653990268707275,"(87.0, 1003.0, 33.0, 11.0)",Population
9,"""110110101011100000011110""",1.3186440467834473,"(106.0, 924.0, 34.0, 11.0)",Population
9,"""110111010101000001111010""",1.5638710260391235,"(107.0, 1192.0, 48.0, 16.0)",Population
9,"""000111101110101000001100""",3.4791419506073,"(32.0, 1012.0, 25.0, 8.0)",Population
9,"""110000011000110110110001""",1.5406080484390259,"(96.0, 1300.0, 43.0, 15.0)",Population
10,"""111101000110000111000111""",0.8570939898490906,"(117.0, 772.0, 22.0, 7.0)",Fittest
10,"""110100101100111001001001""",0.8814089894294739,"(103.0, 963.0, 23.0, 8.0)",Elite
10,"""111001001011001100011000""",1.0153839588165283,"(110.0, 915.0, 31.0, 10.0)",Elite
10,"""111001001011001100011000""",1.0153839588165283,"(110.0, 915.0, 31.0, 10.0)",Elite
10,"""100100011010011010001101""",1.5455340147018433,"(77.0, 1344.0, 25.0, 8.0)",Population
10,"""111001001011001100011000""",1.3907010555267334,"(110.0, 915.0, 31.0, 10.0)",Population
10,"""111110111101111001100111""",1.9599820375442505,"(119.0, 1442.0, 38.0, 13.0)",Population
10,"""110100101100111001001011""",0.8662869930267334,"(103.0, 963.0, 24.0, 8.0)",Population
10,"""110001100110100000100010""",1.9310840368270874,"(98.0, 783.0, 36.0, 12.0)",Population
10,"""101111001000000010000110""",1.0572659969329834,"(95.0, 826.0, 22.0, 7.0)",Population
10,"""110111100100000000000101""",1.0997790098190308,"(108.0, 713.0, 21.0, 7.0)",Population
10,"""100100110011110011011000""",1.701794981956482,"(78.0, 1158.0, 31.0, 10.0)",Population
10,"""111001001011001100011000""",1.2394510507583618,"(110.0, 915.0, 31.0, 10.0)",Population
10,"""001101110111110010111110""",3.5390050411224365,"(42.0, 1270.0, 50.0, 17.0)",Population
10,"""101111100100101111110010""",1.4315719604492188,"(95.0, 734.0, 44.0, 15.0)",Population
10,"""001010100110100100001010""",2.3277950286865234,"(37.0, 785.0, 24.0, 8.0)",Population
10,"""101100000010101000100111""",1.756875991821289,"(90.0, 674.0, 38.0, 13.0)",Population
10,"""001000101001110011110100""",2.464271068572998,"(34.0, 876.0, 45.0, 15.0)",Population
10,"""000001101111111000000100""",3.474000930786133,"(23.0, 1047.0, 21.0, 7.0)",Population
10,"""011111010000101101001010""",1.469338059425354,"(69.0, 1071.0, 24.0, 8.0)",Population
11,"""111101000110000111000111""",0.8570939898490906,"(117.0, 772.0, 22.0, 7.0)",Fittest
11,"""110100101100111001001011""",0.8662869930267334,"(103.0, 963.0, 24.0, 8.0)",Elite
11,"""110100101100111001001011""",0.8662869930267334,"(103.0, 963.0, 24.0, 8.0)",Elite
11,"""101111001000000010000110""",1.0572659969329834,"(95.0, 826.0, 22.0, 7.0)",Elite
11,"""001010110101010101011010""",2.4236059188842773,"(37.0, 1201.0, 32.0, 11.0)",Population
11,"""010100100010001010110010""",1.3621189594268799,"(53.0, 661.0, 44.0, 15.0)",Population
11,"""110100101100111001001011""",0.8061969876289368,"(103.0, 963.0, 24.0, 8.0)",Population
11,"""101100001010010001000000""",0.741366982460022,"(90.0, 889.0, 18.0, 6.0)",Population
11,"""101010100000110110100111""",1.7194880247116089,"(87.0, 624.0, 38.0, 13.0)",Population
11,"""101010101101010010111111""",2.1258230209350586,"(87.0, 974.0, 50.0, 17.0)",Population
11,"""101000111111111001111011""",1.6118320226669312,"(84.0, 1498.0, 48.0, 16.0)",Population
11,"""110100101100111001001011""",0.9292280077934265,"(103.0, 963.0, 24.0, 8.0)",Population
11,"""110110111110011100001111""",2.0302629470825195,"(106.0, 1457.0, 26.0, 9.0)",Population
11,"""001100100110000000010110""",2.5222270488739014,"(40.0, 769.0, 30.0, 10.0)",Population
11,"""101000010010010100100011""",1.5697259902954102,"(83.0, 1116.0, 36.0, 12.0)",Population
11,"""110110000011100100000010""",1.5120919942855835,"(106.0, 701.0, 20.0, 7.0)",Population
11,"""111010010111101001111011""",1.407649040222168,"(112.0, 1266.0, 48.0, 16.0)",Population
11,"""111100101100111001001011""",1.0408350229263306,"(116.0, 963.0, 24.0, 8.0)",Population
11,"""111100101101011011001110""",0.8987529873847961,"(116.0, 978.0, 26.0, 9.0)",Population
11,"""101101100101111111001110""",1.583055019378662,"(92.0, 769.0, 26.0, 9.0)",Population
12,"""101100001010010001000000""",0.741366982460022,"(90.0, 889.0, 18.0, 6.0)",Fittest
12,"""111101000110000111000111""",0.8570939898490906,"(117.0, 772.0, 22.0, 7.0)",Elite
12,"""111100101101011011001110""",0.8987529873847961,"(116.0, 978.0, 26.0, 9.0)",Elite
12,"""111100101100111001001011""",1.0408350229263306,"(116.0, 963.0, 24.0, 8.0)",Elite
12,"""100001100101101001000110""",2.0898680686950684,"(73.0, 759.0, 22.0, 7.0)",Population
12,"""001010010110010110100101""",2.714202880859375,"(36.0, 1229.0, 37.0, 12.0)",Population
12,"""111011111001111111110010""",1.3000849485397339,"(114.0, 1332.0, 44.0, 15.0)",Population
12,"""001111001010000010100010""",2.3317010402679443,"(44.0, 883.0, 36.0, 12.0)",Population
12,"""001000010100010011100101""",3.453291893005371,"(33.0, 1172.0, 37.0, 12.0)",Population
12,"""000110000011110110100101""",2.159424066543579,"(30.0, 709.0, 37.0, 12.0)",Population
12,"""010001110111001110010001""",2.672171115875244,"(48.0, 1254.0, 27.0, 9.0)",Population
12,"""111101000110000111000111""",0.8813070058822632,"(117.0, 772.0, 22.0, 7.0)",Population
12,"""011011110100111100011010""",2.5057480335235596,"(64.0, 1190.0, 32.0, 11.0)",Population
12,"""110110101100111001001011""",0.8368759751319885,"(106.0, 963.0, 24.0, 8.0)",Population
12,"""011101110100100000101000""",2.46104097366333,"(67.0, 1177.0, 39.0, 13.0)",Population
12,"""100011010110010111011111""",1.8074719905853271,"(76.0, 1230.0, 34.0, 11.0)",Population
12,"""110100001100111001001011""",0.6850150227546692,"(102.0, 963.0, 24.0, 8.0)",Population
12,"""100110011100001011100111""",2.306205987930298,"(80.0, 1393.0, 38.0, 13.0)",Population
12,"""101111010100101001101100""",1.9045499563217163,"(95.0, 1181.0, 41.0, 14.0)",Population
12,"""111101101001011111000010""",0.641040027141571,"(117.0, 867.0, 20.0, 7.0)",Population
13,"""111101101001011111000010""",0.641040027141571,"(117.0, 867.0, 20.0, 7.0)",Fittest
13,"""110100001100111001001011""",0.6850150227546692,"(102.0, 963.0, 24.0, 8.0)",Elite
13,"""110100001100111001001011""",0.6850150227546692,"(102.0, 963.0, 24.0, 8.0)",Elite
13,"""110100001100111001001011""",0.6850150227546692,"(102.0, 963.0, 24.0, 8.0)",Elite
13,"""110000101001111100110110""",1.9091360569000244,"(97.0, 880.0, 46.0, 16.0)",Population
13,"""010110101111000100110000""",2.636791944503784,"(56.0, 1024.0, 43.0, 15.0)",Population
13,"""110000010100110010010110""",1.1534509658813477,"(96.0, 1185.0, 30.0, 10.0)",Population
13,"""101100010011101100100101""",1.7856639623641968,"(90.0, 1154.0, 37.0, 12.0)",Population
13,"""011000001101001100000011""",1.7749979496002197,"(58.0, 972.0, 20.0, 7.0)",Population
13,"""101111110110101000111011""",1.947890043258667,"(95.0, 1237.0, 48.0, 16.0)",Population
13,"""101100000001000100000001""",1.655871033668518,"(90.0, 630.0, 19.0, 6.0)",Population
13,"""011100011101111011000010""",2.009273052215576,"(65.0, 1442.0, 20.0, 7.0)",Population
13,"""010001010111011111011000""",3.1936850547790527,"(47.0, 1261.0, 31.0, 10.0)",Population
13,"""110101100000011110110001""",2.2408769130706787,"(105.0, 614.0, 43.0, 15.0)",Population
13,"""101100111110011010101110""",1.6934809684753418,"(91.0, 1456.0, 42.0, 14.0)",Population
13,"""110100101100111001001011""",1.0150970220565796,"(103.0, 963.0, 24.0, 8.0)",Population
13,"""101100001010010001000000""",0.8063790202140808,"(90.0, 889.0, 18.0, 6.0)",Population
13,"""111011111001111111110010""",1.8377649784088135,"(114.0, 1332.0, 44.0, 15.0)",Population
13,"""100110011011011111101111""",1.9444350004196167,"(80.0, 1374.0, 42.0, 14.0)",Population
13,"""110011011011000001101110""",1.5292810201644897,"(101.0, 1361.0, 42.0, 14.0)",Population
14,"""111101101001011111000010""",0.641040027141571,"(117.0, 867.0, 20.0, 7.0)",Fittest
14,"""101100001010010001000000""",0.8063790202140808,"(90.0, 889.0, 18.0, 6.0)",Elite
14,"""110100101100111001001011""",1.0150970220565796,"(103.0, 963.0, 24.0, 8.0)",Elite
14,"""110100101100111001001011""",1.0150970220565796,"(103.0, 963.0, 24.0, 8.0)",Elite
14,"""110100101100111001001011""",0.7685959935188293,"(103.0, 963.0, 24.0, 8.0)",Population
14,"""011010100100001000100111""",2.1833479404449463,"(62.0, 717.0, 38.0, 13.0)",Population
14,"""011001001111000110011011""",2.297940969467163,"(60.0, 1025.0, 32.0, 11.0)",Population
14,"""110010001101101010101001""",1.3032809495925903,"(99.0, 985.0, 39.0, 13.0)",Population
